No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
476,AGM,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,800.55M,9.63,75.24,4.12%,"51,583"
473,NUS,"Nu Skin Enterprises, Inc.",Consumer Goods,Personal Products,USA,1.63B,9.62,29.84,-2.00%,"1,073,982"
474,IMKTA,"Ingles Markets, Incorporated",Services,Grocery Stores,USA,755.84M,9.62,36.62,1.24%,"67,178"
475,AUG,Auryn Resources Inc.,Basic Materials,Industrial Metals & Minerals,Canada,142.67M,9.62,1.4,1.08%,"118,573"
472,STL,Sterling Bancorp,Financial,Money Center Banks,USA,3.95B,9.6,19.54,-2.06%,"1,809,549"
470,RVSB,"Riverview Bancorp, Inc.",Financial,Savings & Loans,USA,164.68M,9.59,7.21,0.00%,"35,112"
471,DMLP,"Dorchester Minerals, L.P.",Financial,Diversified Investments,USA,551.73M,9.59,16.02,0.63%,"67,600"
469,AGD,Aberdeen Global Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,133.90M,9.58,10.67,-0.74%,"79,715"
466,AN,"AutoNation, Inc.",Services,Auto Dealerships,USA,4.26B,9.53,47.44,-0.13%,"471,564"
467,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,Financial,Closed-End Fund - Equity,USA,1.45B,9.53,18.96,-0.16%,"96,442"
468,ALXN,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,22.81B,9.53,102.16,-0.39%,"2,397,257"
463,C,Citigroup Inc.,Financial,Money Center Banks,USA,169.82B,9.52,77.58,-1.54%,"10,338,100"
464,CAI,"CAI International, Inc.",Services,Rental & Leasing Services,USA,494.66M,9.52,28.56,-0.87%,"45,834"
465,PLBC,Plumas Bancorp,Financial,Regional - Pacific Banks,USA,146.62M,9.52,28.25,0.00%,"3,439"
462,EVM,Eaton Vance California Municipal Bond Fund,Financial,Asset Management,USA,296.68M,9.51,11.87,0.00%,"40,264"
461,ASFI,"Asta Funding, Inc.",Services,Business Services,USA,67.34M,9.5,10.25,-0.68%,"4,106"
459,PACW,PacWest Bancorp,Financial,Regional - Pacific Banks,USA,4.44B,9.49,37.13,0.11%,"1,633,160"
460,BPMP,BP Midstream Partners LP,Basic Materials,Independent Oil & Gas,USA,1.49B,9.49,14.23,0.35%,"378,967"
458,KKR,KKR & Co. Inc.,Financial,Asset Management,USA,28.20B,9.48,33.57,0.09%,"3,245,081"
456,WEA,Western Asset Premier Bond Fund,Financial,Closed-End Fund - Debt,USA,176.19M,9.47,14.8,0.48%,"28,684"
457,STLD,"Steel Dynamics, Inc.",Basic Materials,Steel & Iron,USA,6.33B,9.47,28.72,0.98%,"2,323,253"
455,MHO,"M/I Homes, Inc.",Industrial Goods,Residential Construction,USA,1.19B,9.44,42.23,-1.56%,"202,663"
451,MRLN,Marlin Business Services Corp.,Financial,Mortgage Investment,USA,248.52M,9.43,20.71,1.37%,"16,737"
452,AEO,"American Eagle Outfitters, Inc.",Services,Apparel Stores,USA,2.38B,9.43,14.34,-3.24%,"5,072,907"
453,BLX,"Banco Latinoamericano de Comercio Exterior, S.A",Financial,Foreign Money Center Banks,Panama,612.56M,9.43,20.19,-1.80%,"67,181"
454,BSE,BlackRock New York Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,90.96M,9.43,13.95,0.37%,"8,109"
449,OCSI,Oaktree Strategic Income Corporation,Financial,Asset Management,USA,247.52M,9.41,8.4,0.00%,"57,257"
450,CINF,Cincinnati Financial Corporation,Financial,Property & Casualty Insurance,USA,18.54B,9.41,113.85,-1.18%,"455,763"
448,MFC,Manulife Financial Corporation,Financial,Life Insurance,Canada,38.14B,9.4,19.58,-0.66%,"1,505,407"
447,DVN,Devon Energy Corporation,Basic Materials,Independent Oil & Gas,USA,8.69B,9.39,22.16,-2.89%,"9,640,534"
446,RFI,"Cohen & Steers Total Return Realty Fund, Inc.",Financial,Closed-End Fund - Equity,USA,398.67M,9.38,15.25,-1.02%,"152,183"
442,CUK,Carnival Corporation & Plc,Services,General Entertainment,United Kingdom,29.23B,9.37,40.51,0.25%,"342,741"
443,AKS,AK Steel Holding Corporation,Basic Materials,Steel & Iron,USA,969.96M,9.37,2.96,0.68%,"4,264,693"
444,FDUS,Fidus Investment Corporation,Financial,Asset Management,USA,379.18M,9.37,15.5,0.45%,"122,217"
445,MVT,"BlackRock MuniVest Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,326.18M,9.37,15.28,-0.03%,"37,018"
441,MGA,Magna International Inc.,Services,Auto Parts Wholesale,Canada,15.99B,9.36,50.81,-0.82%,"795,919"
438,BQH,BlackRock New York Municipal Bond Trust,Financial,Closed-End Fund - Debt,USA,43.68M,9.35,15.6,-1.08%,"5,992"
439,KGC,Kinross Gold Corporation,Basic Materials,Gold,Canada,6.78B,9.35,5.32,5.35%,"15,267,599"
440,COF,Capital One Financial Corporation,Financial,Credit Services,USA,47.11B,9.35,103.03,0.38%,"2,000,800"
437,PMM,Putnam Managed Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,405.44M,9.34,8.24,0.86%,"138,533"
436,SC,Santander Consumer USA Holdings Inc.,Financial,Mortgage Investment,USA,9.16B,9.33,26.61,-0.45%,"817,032"
434,TSBK,"Timberland Bancorp, Inc.",Financial,Savings & Loans,USA,228.75M,9.32,27.56,-0.61%,"2,893"
435,FBC,"Flagstar Bancorp, Inc.",Financial,Savings & Loans,USA,2.04B,9.32,35.53,-0.89%,"86,986"
432,WCC,"WESCO International, Inc.",Services,Industrial Equipment Wholesale,USA,2.00B,9.3,47.96,-0.81%,"923,343"
433,MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,201.01M,9.3,9.86,0.51%,"52,923"
430,HIX,Western Asset High Income Fund II Inc.,Financial,Closed-End Fund - Debt,USA,605.46M,9.29,7.11,1.14%,"651,780"
431,VSEC,VSE Corporation,Services,Technical Services,USA,331.48M,9.29,29.89,0.27%,"5,684"
429,UVE,"Universal Insurance Holdings, Inc.",Financial,Property & Casualty Insurance,USA,811.43M,9.28,24.36,-1.14%,"114,194"
428,MFL,BlackRock MuniHoldings Investment Quality Fund,Financial,Closed-End Fund - Debt,USA,522.97M,9.26,13.8,0.29%,"76,455"
426,BSD,BlackRock Strategic Municipal Trust,Financial,Closed-End Fund - Debt,USA,107.94M,9.24,14.77,1.20%,"21,302"
427,BWA,BorgWarner Inc.,Consumer Goods,Auto Parts,USA,7.28B,9.24,34.34,0.56%,"3,501,625"
425,SLM,SLM Corporation,Financial,Credit Services,USA,5.10B,9.22,12.02,-0.33%,"2,217,715"
424,TRMT,Tremont Mortgage Trust,Financial,Mortgage Investment,USA,50.06M,9.21,6.09,2.35%,"92,481"
423,CMC,Commercial Metals Company,Basic Materials,Steel & Iron,USA,2.49B,9.19,20.69,-0.53%,"1,010,212"
422,GIII,"G-III Apparel Group, Ltd.",Consumer Goods,Textile - Apparel Clothing,USA,1.28B,9.15,26.73,-0.72%,"457,188"
421,GOLD,Barrick Gold Corporation,Basic Materials,Gold,Channel Islands,36.14B,9.14,20.58,4.36%,"27,851,487"
420,COP,ConocoPhillips Company,Basic Materials,Independent Oil & Gas,USA,63.46B,9.12,58.3,-0.55%,"3,927,253"
419,IIM,Invesco Value Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,741.61M,9.1,15.76,-0.19%,"147,956"
418,TCBI,"Texas Capital Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,2.83B,9.08,56.43,-0.95%,"590,579"
417,HWBK,"Hawthorn Bancshares, Inc.",Financial,Regional - Northeast Banks,USA,146.60M,9.06,23.27,-1.40%,"4,213"
416,CEQP,Crestwood Equity Partners LP,Basic Materials,Oil & Gas Pipelines,USA,1.89B,9.05,27.19,-4.26%,"1,004,174"
414,NCR,NCR Corporation,Technology,Information Technology Services,USA,4.14B,9.04,32.33,-1.82%,"830,676"
415,HTH,Hilltop Holdings Inc.,Financial,Mortgage Investment,USA,2.02B,9.04,22.07,-0.76%,"440,236"
412,CNHI,CNH Industrial N.V.,Industrial Goods,Farm & Construction Machinery,United Kingdom,13.04B,9.03,9.48,-0.52%,"1,211,291"
413,FSFG,"First Savings Financial Group, Inc.",Financial,Regional - Midwest Banks,USA,149.72M,9.03,63.44,-0.42%,"7,569"
410,ESNT,Essent Group Ltd.,Financial,Mortgage Investment,Bermuda,5.16B,9.02,49.36,0.88%,"891,900"
411,NMT,Nuveen Massachusetts Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,132.37M,9.02,14.16,-0.21%,"1,510"
408,NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,Financial,Diversified Investments,USA,1.21B,9.01,13.9,-0.06%,"66,053"
409,MHN,"BlackRock MuniHoldings New York Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,439.90M,9.01,14.13,0.14%,"34,075"
406,NAN,Nuveen New York Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,449.97M,9,14.59,0.17%,"36,394"
407,NUM,Nuveen Michigan Quality Municipal Income Fund,Financial,Asset Management,USA,291.67M,9,14.42,-0.07%,"27,904"
405,ACCO,ACCO Brands Corporation,Consumer Goods,Office Supplies,USA,970.32M,8.99,9.63,-1.33%,"461,697"
404,ANAT,American National Insurance Company,Financial,Property & Casualty Insurance,USA,3.01B,8.98,110.83,1.96%,"34,614"
403,MUH,"BlackRock MuniHoldings Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,185.46M,8.97,16.36,-0.30%,"25,928"
401,BBK,BlackRock Municipal Bond Trust,Financial,Closed-End Fund - Debt,USA,169.09M,8.95,16.07,-0.07%,"6,590"
402,DTF,DTF Tax-Free Income Inc.,Financial,Closed-End Fund - Debt,USA,128.32M,8.95,15.06,0.00%,"6,006"
399,FMN,Federated Premier Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,168.20M,8.94,14.63,0.55%,"17,731"
400,MTOR,"Meritor, Inc.",Consumer Goods,Auto Parts,USA,1.90B,8.94,25.65,0.20%,"601,159"
398,MCY,Mercury General Corporation,Financial,Property & Casualty Insurance,USA,2.82B,8.93,51.65,-0.29%,"158,960"
397,MUS,"BlackRock MuniHoldings Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,169.11M,8.91,12.99,0.08%,"50,723"
396,CPSS,"Consumer Portfolio Services, Inc.",Financial,Credit Services,USA,92.51M,8.89,3.97,-0.33%,"14,102"
393,ASIX,AdvanSix Inc.,Basic Materials,Chemicals - Major Diversified,USA,520.40M,8.88,19.21,-1.03%,"167,852"
394,EIM,Eaton Vance Municipal Bond Fund,Financial,Asset Management,USA,1.01B,8.88,13.39,0.45%,"195,231"
395,CIT,CIT Group Inc.,Financial,Credit Services,USA,4.45B,8.88,46.86,-0.93%,"450,897"
391,BTA,BlackRock Long-Term Municipal Advantage Trust,Financial,Closed-End Fund - Debt,USA,176.55M,8.87,13.15,0.61%,"40,659"
392,NTX,Nuveen Texas Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,145.79M,8.87,14.64,0.00%,0
390,AL,Air Lease Corporation,Services,Rental & Leasing Services,USA,4.90B,8.86,43.5,-3.95%,"1,319,618"
388,IMO,Imperial Oil Limited,Basic Materials,Major Integrated Oil & Gas,Canada,17.96B,8.85,23.92,-0.37%,"241,699"
389,TM,Toyota Motor Corporation,Consumer Goods,Auto Manufacturers - Major,Japan,228.70B,8.85,139.38,-0.55%,"275,790"
387,BYM,BlackRock Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,385.00M,8.84,14.58,0.21%,"32,873"
384,INSI,Insight Select Income Fund,Financial,Asset Management,USA,222.23M,8.83,20.75,0.38%,"21,234"
385,HBI,Hanesbrands Inc.,Consumer Goods,Textile - Apparel Clothing,USA,5.29B,8.83,14.51,1.47%,"5,739,074"
386,ALL,The Allstate Corporation,Financial,Property & Casualty Insurance,USA,40.05B,8.83,124.3,-1.01%,"1,324,126"
382,MHI,Pioneer Municipal High Income Trust,Financial,Closed-End Fund - Debt,USA,282.14M,8.82,12.39,-0.16%,"50,736"
383,CRNC,Cerence Inc.,Technology,Application Software,USA,884.30M,8.82,24.3,-0.78%,"705,978"
381,IMOS,ChipMOS TECHNOLOGIES INC.,Technology,Semiconductor Equipment & Materials,Taiwan,746.68M,8.81,20.66,0.44%,"6,538"
380,WTM,"White Mountains Insurance Group, Ltd.",Financial,Property & Casualty Insurance,Bermuda,3.63B,8.8,1146,-0.19%,"6,273"
379,STX,Seagate Technology plc,Technology,Data Storage Devices,Ireland,14.62B,8.76,54.2,0.39%,"2,755,954"
378,TLYS,"Tilly's, Inc.",Services,Apparel Stores,USA,228.16M,8.75,7.36,-0.67%,"398,204"
377,EVN,Eaton Vance Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,537.49M,8.74,13.55,1.35%,"125,012"
376,TRTN,Triton International Limited,Services,Rental & Leasing Services,Bermuda,2.69B,8.72,37.83,-4.06%,"452,128"
374,TG,Tredegar Corporation,Basic Materials,Specialty Chemicals,USA,685.53M,8.71,20.33,-1.17%,"36,097"
375,SAVE,"Spirit Airlines, Inc.",Services,Major Airlines,USA,2.96B,8.71,42.59,-2.94%,"1,152,298"
373,FITB,Fifth Third Bancorp,Financial,Regional - Midwest Banks,USA,20.91B,8.7,29.24,-1.22%,"2,707,052"
372,KTF,DWS Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,464.14M,8.69,11.75,0.17%,"147,213"
371,SKYW,"SkyWest, Inc.",Services,Regional Airlines,USA,2.95B,8.67,57.41,-0.54%,"190,097"
369,FL,"Foot Locker, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,4.23B,8.66,39.88,-1.24%,"2,468,648"
370,CIF,MFS Intermediate High Income Fund,Financial,Closed-End Fund - Debt,USA,57.97M,8.66,2.95,0.12%,"28,856"
367,EQC,Equity Commonwealth,Financial,REIT - Office,USA,4.05B,8.63,33.28,-0.03%,"429,642"
368,SAN,"Banco Santander, S.A.",Financial,Foreign Money Center Banks,Spain,70.62B,8.63,4.16,-0.48%,"8,548,574"
366,NWLI,"National Western Life Group, Inc.",Financial,Life Insurance,USA,1.01B,8.61,273.75,0.46%,"3,160"
365,EDUC,Educational Development Corporation,Services,Publishing - Books,USA,49.49M,8.6,5.85,2.63%,"23,087"
364,CSQ,Calamos Strategic Total Return Fund,Financial,Closed-End Fund - Debt,USA,2.22B,8.58,14.33,-0.49%,"263,442"
363,MET,"MetLife, Inc.",Financial,Life Insurance,USA,47.76B,8.57,51.83,-0.86%,"4,322,819"
359,VBF,Invesco Bond Fund,Financial,Closed-End Fund - Debt,USA,234.71M,8.55,20.63,-0.19%,"34,204"
360,HFC,HollyFrontier Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,6.90B,8.55,42.52,-1.85%,"1,382,166"
361,NAZ,Nuveen Arizona Quality Municipal Income Fund,Financial,Asset Management,USA,162.57M,8.55,14.05,-0.99%,"37,167"
362,NKG,Nuveen Georgia Quality Municipal Income Fund,Financial,Asset Management,USA,134.86M,8.55,12.97,-0.02%,"18,859"
358,YY,JOYY Inc.,Technology,Internet Information Providers,China,5.05B,8.54,61.13,-2.44%,"839,575"
357,ADX,"Adams Diversified Equity Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.75B,8.53,16.53,0.00%,"126,649"
354,MSB,Mesabi Trust,Financial,Diversified Investments,USA,274.45M,8.52,20.62,3.57%,"81,975"
355,UBOH,"United Bancshares, Inc.",Financial,Money Center Banks,USA,76.19M,8.52,23.3,3.10%,115
356,MUI,"BlackRock Muni Intermediate Duration Fund, Inc.",Financial,Closed-End Fund - Debt,USA,564.87M,8.52,14.75,-0.20%,"62,133"
353,NAC,Nuveen California Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,2.22B,8.51,15.37,0.20%,"166,095"
352,FT,Franklin Universal Trust,Financial,Closed-End Fund - Debt,USA,205.08M,8.49,8.16,0.49%,"82,446"
350,FSBW,"FS Bancorp, Inc.",Financial,Regional - Pacific Banks,USA,225.93M,8.48,51.7,-0.58%,"7,175"
351,LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,Netherlands,27.40B,8.48,81.32,-1.55%,"1,158,458"
349,PMO,Putnam Municipal Opportunities Trust,Financial,Closed-End Fund - Debt,USA,462.29M,8.46,13.47,0.15%,"138,307"
348,ING,ING Groep N.V.,Financial,Life Insurance,Netherlands,44.41B,8.45,11.25,-2.68%,"1,876,115"
346,PT,Pintec Technology Holdings Limited,Technology,Wireless Communications,Portugal,107.32M,8.44,2.52,-9.21%,"307,728"
347,VHI,"Valhi, Inc.",Basic Materials,Chemicals - Major Diversified,USA,509.11M,8.44,1.52,-3.80%,"164,783"
345,MFD,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,Financial,Closed-End Fund - Equity,USA,97.44M,8.43,11.4,0.18%,"30,281"
343,NPV,Nuveen Virginia Quality Municipal Income Fund,Financial,Diversified Investments,USA,262.36M,8.42,14.63,0.14%,"5,543"
344,RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.20B,8.42,25.25,0.56%,"103,432"
340,PAGP,"Plains GP Holdings, L.P.",Basic Materials,Oil & Gas Pipelines,USA,4.14B,8.41,16.87,-0.65%,"1,863,447"
341,CEO,CNOOC Limited,Basic Materials,Oil & Gas Drilling & Exploration,Hong Kong,69.36B,8.41,155.1,-2.17%,"121,780"
342,RM,Regional Management Corp.,Financial,Credit Services,USA,315.39M,8.41,28.11,1.77%,"37,319"
339,OZK,Bank OZK,Financial,Regional - Southeast Banks,USA,3.57B,8.33,27.51,-2.06%,"532,994"
338,SJT,San Juan Basin Royalty Trust,Basic Materials,Independent Oil & Gas,USA,118.07M,8.32,2.57,8.21%,"119,357"
336,PANL,"Pangaea Logistics Solutions, Ltd.",Services,Shipping,USA,132.12M,8.3,2.95,-4.06%,"14,741"
337,DFS,Discover Financial Services,Financial,Credit Services,USA,23.55B,8.3,75.35,-1.40%,"1,678,417"
334,SVT,"Servotronics, Inc.",Industrial Goods,Industrial Electrical Equipment,USA,25.17M,8.22,10.15,-0.83%,"1,044"
335,NUO,Nuveen Ohio Quality Municipal Income Fund,Financial,Asset Management,USA,286.20M,8.22,15.62,0.42%,"35,152"
333,AGM-A,Federal Agricultural Mortgage Corporation,Financial,Credit Services,USA,66.13M,8.21,64.16,0.00%,0
332,COG,Cabot Oil & Gas Corporation,Basic Materials,Independent Oil & Gas,USA,6.36B,8.18,15.3,3.38%,"6,368,721"
331,ATRO,Astronics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,757.19M,8.16,24.3,-3.53%,"194,551"
330,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,546.17M,8.15,14.61,0.07%,"29,367"
329,PKBK,"Parke Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,286.80M,8.14,22.25,3.44%,"21,053"
328,NTWK,"NetSol Technologies, Inc.",Technology,Application Software,USA,48.56M,8.13,4.05,-0.74%,"11,904"
327,NMY,Nuveen Maryland Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,328.01M,8.12,14.04,0.43%,"18,239"
326,GLP,Global Partners LP,Services,Basic Materials Wholesale,USA,652.78M,8.11,19.16,0.21%,"77,963"
324,CRT,Cross Timbers Royalty Trust,Basic Materials,Oil & Gas Drilling & Exploration,USA,49.58M,8.06,8.25,0.61%,"74,772"
325,PBT,Permian Basin Royalty Trust,Basic Materials,Independent Oil & Gas,USA,176.68M,8.06,3.78,-2.07%,"178,824"
323,DAL,"Delta Air Lines, Inc.",Services,Major Airlines,USA,38.13B,8.02,58.72,-0.31%,"5,673,355"
322,RCMT,"RCM Technologies, Inc.",Services,Staffing & Outsourcing Services,USA,34.89M,8.01,2.71,-0.91%,"8,494"
320,CVI,"CVR Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,3.37B,7.99,33.23,-1.77%,"508,736"
321,NBW,Neuberger Berman California Municipal Fund Inc.,Financial,Asset Management,USA,79.44M,7.99,14.31,-0.28%,"19,530"
319,BPOP,"Popular, Inc.",Financial,Foreign Regional Banks,USA,5.33B,7.98,54.88,-1.56%,"593,684"
318,NMZ,Nuveen Municipal High Income Opportunity Fund,Financial,Asset Management,USA,1.08B,7.97,14.57,0.00%,"275,863"
316,CEV,Eaton Vance California Municipal Income Trust,Financial,Asset Management,USA,97.37M,7.94,13.65,0.29%,"11,012"
317,KSM,DWS Strategic Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,136.91M,7.94,12.22,0.00%,"35,222"
315,HNNA,"Hennessy Advisors, Inc.",Financial,Asset Management,USA,80.99M,7.93,10.93,2.86%,"8,542"
313,MOV,"Movado Group, Inc.",Consumer Goods,"Recreational Goods, Other",USA,275.56M,7.91,16.67,-1.19%,"136,888"
314,PKOH,Park-Ohio Holdings Corp.,Services,Industrial Equipment Wholesale,USA,375.44M,7.91,29.4,-0.81%,"14,827"
311,JEQ,"Aberdeen Japan Equity Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,102.02M,7.88,7.61,-2.31%,"12,730"
312,CMA,Comerica Incorporated,Financial,Money Center Banks,USA,8.79B,7.88,61.96,-1.27%,"1,566,752"
310,ASG,"Liberty All-Star Growth Fund, Inc.",Financial,Closed-End Fund - Equity,USA,246.36M,7.87,6.48,-0.31%,"354,314"
307,MMT,MFS Multimarket Income Trust,Financial,Closed-End Fund - Debt,USA,398.61M,7.85,6.23,-0.32%,"136,734"
308,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Financial,Asset Management,USA,754.15M,7.85,15.87,0.00%,"31,285"
309,GPP,Green Plains Partners LP,Basic Materials,Oil & Gas Pipelines,USA,327.92M,7.85,14.08,0.57%,"16,486"
306,GPS,"The Gap, Inc.",Services,Apparel Stores,USA,6.56B,7.82,17.4,-4.08%,"5,130,176"
305,EHI,Western Asset Global High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,452.53M,7.8,10.26,0.69%,"198,339"
303,ARCB,ArcBest Corporation,Services,Trucking,USA,623.30M,7.77,24.52,0.33%,"274,677"
304,SIGA,"SIGA Technologies, Inc.",Healthcare,Biotechnology,USA,369.02M,7.77,4.82,-0.62%,"122,308"
302,WNC,Wabash National Corporation,Consumer Goods,Trucks & Other Vehicles,USA,680.88M,7.75,12.56,0.80%,"840,760"
300,EVY,Eaton Vance New York Municipal Income Trust,Financial,Asset Management,USA,74.17M,7.74,13.73,-0.79%,"4,800"
301,EMD,Western Asset Emerging Markets Debt Fund Inc.,Financial,Closed-End Fund - Debt,USA,907.55M,7.74,14.94,0.13%,"247,815"
299,MEN,"BlackRock MuniEnhanced Fund, Inc.",Financial,Closed-End Fund - Debt,USA,353.80M,7.73,11.92,-0.50%,"66,022"
298,TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials,USA,13.61M,7.71,3.61,4.64%,"12,177"
297,EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,Financial,Closed-End Fund - Equity,USA,1.94B,7.7,26.43,0.49%,"78,388"
295,ONEW,OneWater Marine Inc.,Consumer Goods,Recreational Vehicles,USA,238.39M,7.68,17.3,-1.14%,"134,986"
296,JEF,Jefferies Financial Group Inc.,Financial,Investment Brokerage - Regional,USA,6.64B,7.68,23.41,-0.26%,"1,793,774"
294,CRK,"Comstock Resources, Inc.",Basic Materials,Independent Oil & Gas,USA,1.11B,7.67,6.04,-0.17%,"139,469"
293,MQT,"BlackRock MuniYield Quality Fund II, Inc.",Financial,Closed-End Fund - Debt,USA,301.74M,7.66,13.38,-0.03%,"19,066"
292,NC,"NACCO Industries, Inc.",Consumer Goods,Home Furnishings & Fixtures,USA,332.03M,7.64,48.33,-0.31%,"11,440"
291,RDN,Radian Group Inc.,Financial,Property & Casualty Insurance,USA,4.92B,7.62,24.23,0.33%,"1,736,459"
290,OMF,"OneMain Holdings, Inc.",Financial,Credit Services,USA,6.37B,7.61,47.75,-0.33%,"737,765"
287,WHR,Whirlpool Corporation,Consumer Goods,Appliances,USA,9.29B,7.6,148.08,-2.68%,"1,154,082"
288,MQY,"BlackRock MuniYield Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,477.57M,7.6,15.55,-0.38%,"52,448"
289,PSX,Phillips 66,Basic Materials,Oil & Gas Refining & Marketing,USA,39.48B,7.6,88,-1.64%,"3,512,604"
284,NXJ,Nuveen New Jersey Quality Municipal Income Fund,Financial,Asset Management,USA,624.70M,7.59,15.05,0.07%,"41,763"
285,ACB,Aurora Cannabis Inc.,Healthcare,Drug Manufacturers - Other,Canada,1.84B,7.59,1.64,3.80%,"39,421,036"
286,XEC,Cimarex Energy Co.,Basic Materials,Independent Oil & Gas,USA,4.04B,7.59,38.93,-1.07%,"3,377,749"
283,AFB,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,407.89M,7.53,14.19,0.28%,"75,323"
281,AAL,American Airlines Group Inc.,Services,Major Airlines,USA,12.92B,7.52,28.63,-1.95%,"7,673,637"
282,GM,General Motors Company,Consumer Goods,Auto Manufacturers - Major,USA,49.92B,7.52,34.41,-1.01%,"10,410,150"
279,ADS,Alliance Data Systems Corporation,Services,Business Services,USA,4.66B,7.51,100.5,-2.27%,"852,630"
280,JHS,John Hancock Income Securities Trust,Financial,Closed-End Fund - Debt,USA,176.45M,7.51,15.15,1.34%,"13,997"
278,WSTG,"Wayside Technology Group, Inc.",Services,Computers Wholesale,USA,70.33M,7.49,15.63,2.49%,"5,950"
277,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.61B,7.48,14.74,2.43%,"1,569,669"
276,AT,Atlantic Power Corporation,Utilities,Electric Utilities,USA,271.08M,7.46,2.5,0.81%,"319,207"
274,RVI,Retail Value Inc.,Services,"Specialty Retail, Other",USA,657.82M,7.45,34.75,0.55%,"31,885"
275,SMFG,"Sumitomo Mitsui Financial Group, Inc.",Financial,Foreign Regional Banks,Japan,47.85B,7.45,6.88,-1.43%,"791,725"
273,HEAR,Turtle Beach Corporation,Technology,Communication Equipment,USA,101.43M,7.41,7.01,-2.64%,"255,477"
272,ENIA,Enel Americas S.A.,Utilities,Electric Utilities,Chile,13.97B,7.38,9.28,-1.28%,"2,052,400"
270,ALLY,Ally Financial Inc.,Financial,Mortgage Investment,USA,12.25B,7.37,32.03,-2.50%,"2,663,736"
271,NMR,"Nomura Holdings, Inc.",Financial,Investment Brokerage - National,Japan,17.96B,7.37,5.08,0.40%,"116,572"
269,MTG,MGIC Investment Corporation,Financial,Property & Casualty Insurance,USA,4.79B,7.35,13.6,-0.07%,"2,442,832"
267,SID,Companhia Siderurgica Nacional,Basic Materials,Steel & Iron,Brazil,4.30B,7.33,3.02,3.78%,"5,428,931"
268,AER,AerCap Holdings N.V.,Services,"Air Services, Other",Netherlands,8.15B,7.33,62,-0.83%,"1,401,416"
266,IX,ORIX Corporation,Financial,Credit Services,Japan,23.15B,7.32,86.36,-0.72%,"15,437"
265,BRBR,"BellRing Brands, Inc.",Consumer Goods,Processed & Packaged Goods,USA,876.97M,7.3,22.14,-0.85%,"336,457"
262,CNO,"CNO Financial Group, Inc.",Financial,Accident & Health Insurance,USA,2.87B,7.29,19.39,-1.72%,"1,371,102"
263,SOI,"Solaris Oilfield Infrastructure, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,582.78M,7.29,12.49,1.30%,"473,735"
264,MTDR,Matador Resources Company,Basic Materials,Independent Oil & Gas,USA,1.47B,7.29,12.53,-3.17%,"3,486,437"
