No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1486,VALE,Vale S.A.,Basic Materials,Industrial Metals & Minerals,Brazil,55.97B,16.21,10.18,-1.26%,"49,097,616"
1487,MMI,"Marcus & Millichap, Inc.",Financial,Real Estate Development,USA,1.31B,16.21,33.84,1.74%,"137,537"
1483,EURN,Euronav NV,Services,Shipping,Belgium,1.92B,16.2,8.91,0.56%,"1,156,462"
1484,AIMC,Altra Industrial Motion Corp.,Industrial Goods,Industrial Electrical Equipment,USA,2.08B,16.2,31.94,-0.59%,"393,910"
1482,KTB,"Kontoor Brands, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,2.03B,16.19,35.51,0.11%,"493,405"
1480,R,"Ryder System, Inc.",Services,Rental & Leasing Services,USA,2.00B,16.16,37.21,-4.49%,"1,214,187"
1481,CZNC,Citizens & Northern Corporation,Financial,Regional - Mid-Atlantic Banks,USA,339.16M,16.16,24.63,-0.28%,"8,147"
1479,GLU,The Gabelli Global Utility & Income Trust,Financial,Closed-End Fund - Equity,USA,100.60M,16.12,18.74,-0.14%,"24,510"
1478,RCI,Rogers Communications Inc.,Technology,Wireless Communications,Canada,24.72B,16.08,48.3,0.23%,"573,290"
1476,TRWH,"Twin River Worldwide Holdings, Inc.",Services,Resorts & Casinos,USA,934.52M,16.07,27.19,-2.30%,"64,878"
1477,HTBI,"HomeTrust Bancshares, Inc.",Financial,Regional - Northeast Banks,USA,457.94M,16.07,25.99,-0.46%,"41,521"
1475,FIX,"Comfort Systems USA, Inc.",Industrial Goods,General Contractors,USA,1.67B,16.05,45.45,-1.47%,"191,715"
1474,ESBK,Elmira Savings Bank,Financial,Regional - Northeast Banks,USA,55.39M,16.04,16.01,0.00%,"3,061"
1472,PII,Polaris Inc.,Consumer Goods,Recreational Vehicles,USA,5.30B,16.03,83.3,-0.62%,"537,960"
1473,BMCH,"BMC Stock Holdings, Inc.",Industrial Goods,General Building Materials,USA,1.89B,16.03,27.92,-1.71%,"428,805"
1471,CCU,Compania Cervecerias Unidas S.A.,Consumer Goods,Beverages - Brewers,Chile,3.06B,16.02,16.2,-0.92%,"331,281"
1467,INN,"Summit Hotel Properties, Inc.",Financial,Real Estate Development,USA,1.04B,16.01,9.86,-2.38%,"1,287,116"
1468,L,Loews Corporation,Financial,Property & Casualty Insurance,USA,14.15B,16.01,48.95,-2.80%,"1,616,061"
1469,PBR-A,Petroleo Brasileiro S.A. - Petrobras,Basic Materials,Oil & Gas Drilling & Exploration,Brazil,76.64B,16.01,11.75,-2.25%,"15,260,923"
1470,DSWL,"Deswell Industries, Inc.",Consumer Goods,Rubber & Plastics,Hong Kong,41.83M,16.01,2.75,1.12%,"1,661"
1466,KNOP,KNOT Offshore Partners LP,Services,Shipping,United Kingdom,585.60M,15.99,17.3,-1.20%,"207,688"
1464,AGNC,AGNC Investment Corp.,Financial,Mortgage Investment,USA,10.16B,15.97,18.44,-0.38%,"10,160,710"
1465,MYF,BlackRock MuniYield Investment Fund,Financial,Closed-End Fund - Debt,USA,210.69M,15.97,15.36,0.62%,"25,605"
1461,AZZ,AZZ Inc.,Industrial Goods,Diversified Machinery,USA,1.06B,15.96,40.54,-1.51%,"181,846"
1462,PERI,Perion Network Ltd.,Technology,Business Software & Services,Israel,210.41M,15.96,7.79,-0.89%,"299,668"
1463,STWD,"Starwood Property Trust, Inc.",Financial,Mortgage Investment,USA,6.84B,15.96,24.25,0.08%,"3,211,517"
1460,PK,Park Hotels & Resorts Inc.,Services,Lodging,USA,4.62B,15.94,19.59,-5.68%,"3,377,450"
1459,PLIN,"China Xiangtai Food Co., Ltd.",Consumer Goods,Processed & Packaged Goods,China,54.13M,15.93,2.91,4.11%,"153,077"
1458,PYN,PIMCO New York Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,57.26M,15.91,10.01,-0.89%,"13,936"
1457,WILC,G. Willi-Food International Ltd.,Consumer Goods,Food - Major Diversified,Israel,175.10M,15.9,13.5,2.20%,"8,104"
1454,MXF,"The Mexico Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,197.02M,15.88,13.13,-0.91%,"31,316"
1455,ADM,Archer-Daniels-Midland Company,Consumer Goods,Farm Products,USA,22.41B,15.88,39.87,-1.39%,"5,211,843"
1456,ACU,Acme United Corporation,Consumer Goods,Housewares & Accessories,USA,79.43M,15.88,23.5,-0.98%,"31,334"
1453,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,122.81M,15.86,9.01,6.00%,"25,290"
1452,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,422.21M,15.84,19.07,-0.42%,"68,345"
1450,MLVF,"Malvern Bancorp, Inc.",Financial,Savings & Loans,USA,159.20M,15.83,20.28,0.15%,"5,254"
1451,TCO,"Taubman Centers, Inc.",Financial,REIT - Retail,USA,3.25B,15.83,53.14,0.11%,"3,064,722"
1448,TGE,"Tallgrass Energy, LP",Basic Materials,Oil & Gas Equipment & Services,USA,6.27B,15.81,22.26,-0.09%,"2,352,130"
1449,IRBT,iRobot Corporation,Consumer Goods,Appliances,USA,1.33B,15.81,47.01,0.26%,"995,136"
1447,XOM,Exxon Mobil Corporation,Basic Materials,Major Integrated Oil & Gas,USA,227.06B,15.79,53.01,-2.20%,"29,688,929"
1446,AZO,"AutoZone, Inc.",Services,Auto Parts Stores,USA,24.25B,15.78,1014.06,-1.80%,"283,336"
1445,GCV,The Gabelli Convertible and Income Securities Fund Inc.,Financial,Closed-End Fund - Equity,USA,109.17M,15.77,5.82,-0.68%,"19,783"
1444,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,141.61M,15.76,21.59,1.13%,"16,563"
1443,PLCE,"The Children's Place, Inc.",Services,Apparel Stores,USA,950.01M,15.72,60.82,-0.49%,"579,481"
1442,PGP,PIMCO Global StocksPLUS & Income Fund,Financial,Closed-End Fund - Foreign,USA,125.43M,15.71,11.53,-0.60%,"101,498"
1441,EPM,Evolution Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,165.00M,15.7,4.85,1.89%,"163,816"
1440,CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,USA,2.22B,15.68,38.94,-1.52%,"343,665"
1439,NHC,National HealthCare Corporation,Healthcare,Long-Term Care Facilities,USA,1.15B,15.66,75.71,-1.46%,"50,914"
1438,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,281.35M,15.65,5.9,-1.67%,"246,533"
1436,DISCB,"Discovery, Inc.",Services,Entertainment - Diversified,USA,226.31M,15.63,34.75,0.00%,577
1437,SPH,"Suburban Propane Partners, L.P.",Utilities,Gas Utilities,USA,1.27B,15.63,20.27,0.40%,"324,661"
1432,EXC,Exelon Corporation,Utilities,Diversified Utilities,USA,45.96B,15.62,47.05,-1.22%,"6,899,820"
1433,PLUS,ePlus inc.,Technology,Application Software,USA,1.12B,15.62,82.51,-0.25%,"41,016"
1434,CHU,China Unicom (Hong Kong) Limited,Technology,Wireless Communications,Hong Kong,25.37B,15.62,8.17,0.12%,"628,509"
1435,WIT,Wipro Limited,Technology,Information Technology Services,India,18.65B,15.62,3.64,-0.55%,"691,696"
1431,TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,USA,1.26B,15.61,83.93,-0.40%,"40,314"
1430,ARC,"ARC Document Solutions, Inc.",Services,Business Services,USA,58.69M,15.6,1.31,12.93%,"261,483"
1428,MED,"Medifast, Inc.",Services,"Specialty Retail, Other",USA,1.16B,15.57,94.48,-0.61%,"735,839"
1429,MPX,Marine Products Corporation,Consumer Goods,Recreational Vehicles,USA,442.86M,15.57,13.06,-3.76%,"12,303"
1427,MATX,"Matson, Inc.",Services,Shipping,USA,1.40B,15.56,32.64,-10.50%,"792,463"
1425,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,85.56M,15.55,14.6,0.62%,"11,517"
1426,AYR,Aircastle Limited,Services,Rental & Leasing Services,USA,2.41B,15.55,32.11,0.03%,"2,276,815"
1424,NTES,"NetEase, Inc.",Technology,Internet Software & Services,China,45.31B,15.54,345.85,2.35%,"897,592"
1422,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.38B,15.52,90.5,-0.14%,"50,367"
1423,SCHW,The Charles Schwab Corporation,Financial,Investment Brokerage - National,USA,55.86B,15.52,41.42,-0.43%,"15,353,141"
1421,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,41.47M,15.5,11.95,-0.08%,"1,351"
1420,AMSF,"Amerisafe, Inc.",Financial,Property & Casualty Insurance,USA,1.45B,15.48,74.32,0.62%,"156,340"
1419,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,6.69B,15.46,70.41,-0.24%,"606,215"
1416,CPA,"Copa Holdings, S.A.",Services,Regional Airlines,Panama,3.85B,15.45,89.8,-7.86%,"683,775"
1417,AIR,AAR Corp.,Industrial Goods,Aerospace/Defense Products & Services,USA,1.33B,15.45,38.83,-3.77%,"139,302"
1418,DIT,AMCON Distributing Company,Services,Food Wholesale,USA,41.95M,15.45,73.59,-1.84%,132
1415,OC,Owens Corning,Industrial Goods,General Building Materials,USA,6.25B,15.42,56.83,-3.10%,"1,101,338"
1414,VBTX,"Veritex Holdings, Inc.",Financial,Regional - Southwest  Banks,USA,1.36B,15.41,26.02,-1.63%,"262,206"
1412,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,968.21M,15.4,36.06,-1.02%,"80,188"
1413,AROC,"Archrock, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.20B,15.4,7.36,-1.47%,"927,144"
1410,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,635.59M,15.39,17.22,-1.15%,"87,157"
1411,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,China,1.85B,15.39,14.9,-0.86%,"6,667,075"
1409,LAZ,Lazard Ltd,Financial,Asset Management,Bermuda,4.32B,15.38,37.8,-0.63%,"631,330"
1407,SGB,Southwest Georgia Financial Corporation,Financial,Regional - Mid-Atlantic Banks,USA,81.55M,15.36,31.98,-1.96%,"2,792"
1408,HVT,"Haverty Furniture Companies, Inc.",Services,Home Furnishing Stores,USA,315.80M,15.36,16.27,2.46%,"218,052"
1406,PRDO,Perdoceo Education Corporation,Services,Education & Training Services,USA,1.03B,15.32,14.99,-4.25%,"831,025"
1404,CRI,"Carter's, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,4.02B,15.3,90.47,-1.36%,"997,420"
1405,CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,USA,180.94B,15.3,42.16,-1.36%,"38,303,848"
1403,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial,Savings & Loans,USA,60.89M,15.29,34.21,0.00%,0
1401,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,423.79M,15.27,39.24,1.87%,"17,746"
1402,DIOD,Diodes Incorporated,Technology,Semiconductor - Integrated Circuits,USA,2.36B,15.27,45.12,-2.04%,"461,933"
1398,SMP,"Standard Motor Products, Inc.",Consumer Goods,Auto Parts,USA,1.06B,15.26,46.18,3.20%,"98,651"
1399,TILE,"Interface, Inc.",Industrial Goods,Textile Industrial,USA,941.80M,15.26,16.16,2.93%,"390,504"
1400,VRS,Verso Corporation,Consumer Goods,Paper & Paper Products,USA,573.40M,15.26,15.95,-4.49%,"286,531"
1397,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,156.05M,15.25,8.39,1.21%,355
1395,EOS,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,843.47M,15.24,17.16,0.00%,"278,080"
1396,BFIN,BankFinancial Corporation,Financial,Savings & Loans,USA,174.19M,15.24,11.4,-0.87%,"34,022"
1394,ALOT,"AstroNova, Inc.",Technology,Computer Peripherals,USA,82.97M,15.22,11.54,-2.20%,"18,363"
1392,HLF,Herbalife Nutrition Ltd.,Consumer Goods,Personal Products,Cayman Islands,4.96B,15.21,33.27,-5.21%,"1,797,247"
1393,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.47B,15.21,87.17,-1.56%,"549,389"
1390,JW-A,"John Wiley & Sons, Inc.",Services,Publishing - Books,USA,2.22B,15.19,38.8,-2.73%,"273,324"
1391,MOG-A,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,2.71B,15.19,80.41,-1.48%,"213,395"
1389,SCD,LMP Capital and Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,250.87M,15.18,13.95,-2.65%,"146,325"
1387,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,467.53M,15.14,27.73,-0.64%,"22,333"
1388,RYAAY,Ryanair Holdings plc,Services,Regional Airlines,Ireland,16.80B,15.14,75.72,-2.72%,"2,312,405"
1384,PATK,"Patrick Industries, Inc.",Industrial Goods,"Lumber, Wood Production",USA,1.41B,15.13,58.22,0.38%,"236,751"
1385,PNF,PIMCO New York Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,106.96M,15.13,13.69,-0.58%,"11,957"
1386,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,294.73M,15.13,80.09,0.24%,"12,589"
1383,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,733.47M,15.11,18.48,0.60%,"23,103"
1381,HUBG,"Hub Group, Inc.",Services,Air Delivery & Freight Services,USA,1.66B,15.09,48.3,-3.96%,"281,404"
1382,AMX,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,54.04B,15.09,16.45,0.67%,"3,988,264"
1380,LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services,USA,3.87B,15.08,81,-0.83%,"657,762"
1378,WWW,"Wolverine World Wide, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,2.31B,15.07,27.66,-2.64%,"837,973"
1379,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,152.43M,15.07,31.3,-0.16%,"2,395"
1377,GIS,"General Mills, Inc.",Consumer Goods,Processed & Packaged Goods,USA,31.66B,15.05,52.14,-0.74%,"3,322,731"
1375,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,607.06M,15.04,16.81,-0.36%,"251,870"
1376,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.06B,15.04,62.19,-0.81%,"115,774"
1374,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,114.79M,15.03,14.14,0.42%,"48,777"
1373,RCS,"PIMCO Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,396.64M,15.02,9.13,2.64%,"403,104"
1371,SIM,"Grupo Simec, S.A.B. de C.V.",Basic Materials,Steel & Iron,Mexico,1.64B,15.01,9.35,-6.97%,40
1372,FANH,Fanhua Inc.,Financial,Insurance Brokers,China,1.44B,15.01,20.64,-0.82%,"104,344"
1370,TS,Tenaris S.A.,Industrial Goods,Metal Fabrication,Luxembourg,11.64B,15,18.91,-0.58%,"3,081,537"
1368,WSM,"Williams-Sonoma, Inc.",Services,Home Furnishing Stores,USA,5.06B,14.98,64.94,-2.40%,"1,020,182"
1369,TCS,"The Container Store Group, Inc.",Services,"Specialty Retail, Other",USA,205.57M,14.98,3.97,-1.98%,"515,637"
1367,PRI,"Primerica, Inc.",Financial,Life Insurance,USA,5.12B,14.97,120.14,-1.05%,"252,938"
1364,TBBK,"The Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,756.30M,14.96,13.4,-0.07%,"707,704"
1365,PZN,"Pzena Investment Management, Inc",Financial,Asset Management,USA,489.49M,14.96,6.79,1.04%,"87,132"
1366,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,15.01B,14.96,98,0.26%,"145,662"
1363,GLIBA,"GCI Liberty, Inc.",Technology,Telecom Services - Domestic,USA,7.97B,14.95,74.72,0.62%,"409,942"
1362,MOG-B,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,199.88M,14.92,79.51,-4.11%,19
1360,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,193.07B,14.91,42.22,-2.20%,"30,124,129"
1361,HDS,"HD Supply Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,6.60B,14.91,40.68,-1.41%,"1,145,166"
1359,PGR,The Progressive Corporation,Financial,Property & Casualty Insurance,USA,46.52B,14.9,79.65,-0.44%,"3,289,837"
1358,DLTH,Duluth Holdings Inc.,Services,Apparel Stores,USA,234.73M,14.89,7.03,-0.57%,"495,649"
1357,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,150.39M,14.88,16.71,-0.24%,"7,576"
1356,SFM,"Sprouts Farmers Market, Inc.",Services,Grocery Stores,USA,1.90B,14.85,16.11,-3.82%,"2,180,735"
1355,USNA,"USANA Health Sciences, Inc.",Healthcare,Drug Related Products,USA,1.44B,14.84,65.71,-1.23%,"331,678"
1353,AXP,American Express Company,Financial,Credit Services,USA,96.94B,14.83,118.5,-1.99%,"5,065,272"
1354,SKX,"Skechers U.S.A., Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,5.42B,14.83,33.43,1.89%,"1,755,578"
1351,INGR,Ingredion Incorporated,Consumer Goods,Processed & Packaged Goods,USA,6.07B,14.82,90.73,-1.09%,"486,424"
1352,NYCB,"New York Community Bancorp, Inc.",Financial,Savings & Loans,USA,5.22B,14.82,11.25,0.45%,"7,551,216"
1350,FUN,"Cedar Fair, L.P.",Services,General Entertainment,USA,2.56B,14.81,44.63,-6.59%,"912,581"
1349,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,418.36M,14.79,6.24,-0.16%,"408,557"
1347,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,632.89M,14.77,3.78,-2.58%,"1,272,887"
1348,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,601.54M,14.77,85.69,1.81%,"66,471"
1345,FFNW,"First Financial Northwest, Inc.",Financial,Regional - Pacific Banks,USA,150.63M,14.74,14.61,-0.95%,"13,275"
1346,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.01B,14.74,100.74,-2.27%,"675,951"
1344,GOGL,Golden Ocean Group Limited,Services,Shipping,Bermuda,586.07M,14.73,3.89,-0.26%,"320,290"
1343,HVT-A,"Haverty Furniture Companies, Inc.",Services,Home Improvement Stores,USA,24.38M,14.72,15.88,1.47%,115
1341,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.21B,14.71,18.58,0.32%,"234,444"
1342,KR,The Kroger Co.,Services,Grocery Stores,USA,22.61B,14.71,28.75,-3.10%,"7,534,984"
1339,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,992.31M,14.69,19.05,-0.21%,"328,617"
1340,PRK,Park National Corporation,Financial,Regional - Midwest Banks,USA,1.52B,14.69,92.47,-0.24%,"39,146"
1336,SO,The Southern Company,Utilities,Electric Utilities,USA,70.24B,14.68,66.19,-1.00%,"4,915,327"
1337,RHP,"Ryman Hospitality Properties, Inc.",Financial,REIT - Hotel/Motel,USA,4.08B,14.68,73.93,-6.47%,"809,086"
1338,ISBC,"Investors Bancorp, Inc.",Financial,Savings & Loans,USA,2.69B,14.68,10.94,-1.88%,"3,278,412"
1331,EBF,"Ennis, Inc.",Consumer Goods,Office Supplies,USA,548.01M,14.66,21.34,0.61%,"342,462"
1332,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,764.57M,14.66,28.83,-2.37%,"273,050"
1333,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,552.81M,14.66,23.13,-1.99%,"71,359"
1334,CNK,"Cinemark Holdings, Inc.",Services,"Movie Production, Theaters",USA,3.35B,14.66,25.48,-5.63%,"6,284,464"
1335,IESC,"IES Holdings, Inc.",Industrial Goods,General Contractors,USA,514.16M,14.66,24.06,-1.19%,"37,893"
1329,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.37B,14.63,82.38,-0.94%,"295,029"
1330,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,36.26M,14.63,1.2,-4.00%,"181,527"
1326,BBF,BlackRock Municipal Income Investment Trust,Financial,Closed-End Fund - Debt,USA,145.79M,14.62,14.25,-0.35%,"28,506"
1327,CVBF,CVB Financial Corp.,Financial,Regional - Pacific Banks,USA,2.84B,14.62,19.99,-0.20%,"518,649"
1328,HYT,"BlackRock Corporate High Yield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.33B,14.62,10.88,-0.18%,"1,110,315"
1325,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.44B,14.61,34.88,-4.12%,"415,301"
1324,BOE,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,701.96M,14.59,10.43,-0.29%,"319,895"
1323,LEGH,Legacy Housing Corporation,Industrial Goods,Residential Construction,USA,363.65M,14.57,14.54,0.55%,"19,957"
1319,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,21.66B,14.56,82.18,0.35%,"3,310,149"
1320,TCCO,Technical Communications Corporation,Technology,Communication Equipment,USA,5.85M,14.56,3.13,-3.86%,"6,105"
1321,NWFL,Norwood Financial Corp.,Financial,Regional - Northeast Banks,USA,206.31M,14.56,32.8,-2.38%,"7,304"
1322,SLRC,Solar Capital Ltd.,Financial,Diversified Investments,USA,818.59M,14.56,19.37,-0.46%,"249,819"
1318,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,30.21B,14.55,126.61,0.06%,"1,696,576"
1317,CRF,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,407.79M,14.54,10.44,0.77%,"877,931"
1316,ANTM,"Anthem, Inc.",Healthcare,Health Care Plans,USA,67.87B,14.53,268.15,0.28%,"1,702,620"
1314,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.15B,14.52,38.89,-6.13%,"2,228,103"
1315,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.28B,14.52,80.67,-1.31%,"257,740"
1312,DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,224.67M,14.51,3.09,0.65%,"760,897"
1313,ATLO,Ames National Corporation,Financial,Regional - Northeast Banks,USA,248.44M,14.51,26.8,-0.30%,"6,475"
1310,PFL,PIMCO Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,345.95M,14.48,12,4.71%,"489,551"
1311,PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,1.68B,14.48,18.45,3.42%,"1,937,674"
1309,UVV,Universal Corporation,Consumer Goods,"Tobacco Products, Other",USA,1.22B,14.47,50.22,2.14%,"153,574"
1304,PNI,PIMCO New York Municipal Income Fund II,Financial,Closed-End Fund - Debt,USA,136.74M,14.41,12.23,-0.49%,"70,188"
1305,ABTX,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,728.83M,14.41,35.38,-1.20%,"93,966"
1306,SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Chemicals,USA,6.49B,14.41,115.23,1.35%,"309,664"
1307,NOAH,Noah Holdings Limited,Financial,Asset Management,China,1.87B,14.41,29.15,0.90%,"297,766"
1308,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,182.59M,14.41,13.26,0.23%,"21,057"
1302,BBX,BBX Capital Corporation,Financial,Property Management,USA,338.47M,14.4,3.57,-3.77%,"122,164"
1303,DLA,"Delta Apparel, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,147.42M,14.4,21,-3.54%,"11,911"
1301,OBNK,"Origin Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,763.96M,14.39,32.76,-2.50%,"39,837"
1300,LFC,China Life Insurance Company Limited,Financial,Life Insurance,China,108.75B,14.37,11.78,1.55%,"622,826"
1299,PPC,Pilgrim's Pride Corporation,Consumer Goods,Food - Major Diversified,USA,5.75B,14.34,22,-3.32%,"1,636,343"
1298,GD,General Dynamics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,49.25B,14.32,171.55,-1.36%,"2,729,143"
1297,NWBI,"Northwest Bancshares, Inc.",Financial,Savings & Loans,USA,1.60B,14.28,14.89,-0.73%,"721,312"
1296,MRO,Marathon Oil Corporation,Basic Materials,Independent Oil & Gas,USA,6.82B,14.25,8.41,-5.72%,"26,919,326"
1295,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,Financial,Closed-End Fund - Equity,USA,241.16M,14.23,16.65,-0.72%,"35,597"
1294,POWI,"Power Integrations, Inc.",Technology,Semiconductor - Integrated Circuits,USA,2.76B,14.21,91.44,-0.38%,"287,213"
1291,FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3.40B,14.19,32.87,-0.72%,"644,170"
1292,SEB,Seaboard Corporation,Conglomerates,Conglomerates,USA,4.00B,14.19,3444.99,-4.54%,959
1293,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,11.68B,14.19,96.87,-0.96%,"1,664,902"
1290,GSH,Guangshen Railway Company Limited,Services,Railroads,China,2.44B,14.18,12.72,0.16%,"45,364"
1288,NKSH,"National Bankshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,244.71M,14.16,37.59,-1.34%,"12,195"
1289,AAN,"Aaron's, Inc.",Services,Rental & Leasing Services,USA,2.92B,14.16,41.5,-2.81%,"1,155,279"
1287,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,4.42B,14.14,79.12,-1.74%,"492,019"
1286,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,359.72M,14.12,19.7,-1.35%,"50,555"
1284,BUD,Anheuser-Busch InBev SA/NV,Consumer Goods,Beverages - Brewers,Belgium,114.29B,14.11,66.29,-0.94%,"1,922,001"
1285,AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2.14B,14.11,14.15,-0.62%,"2,955"
1283,BPY,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,7.81B,14.1,17.69,-0.62%,"3,136,497"
1281,FCCO,First Community Corporation,Financial,Regional - Southwest  Banks,USA,154.28M,14.09,20.38,-3.18%,"8,740"
1282,GABC,"German American Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,864.17M,14.09,32.39,-0.61%,"34,532"
1279,FFA,First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,324.65M,14.07,16.25,-0.98%,"44,985"
1280,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1.47B,14.07,27.22,-0.26%,"75,576"
1278,DDF,"Delaware Investments Dividend and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,107.17M,14.05,13.94,-3.53%,"56,918"
1276,JPC,Nuveen Preferred & Income Opportunities Fund,Financial,Closed-End Fund - Debt,USA,1.03B,14.04,10.01,0.70%,"809,484"
1277,SENEA,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,298.95M,14.04,32.78,-5.53%,"34,933"
1275,BKSC,Bank of South Carolina Corporation,Financial,Regional - Mid-Atlantic Banks,USA,101.65M,14.03,18.42,-0.46%,"9,752"
1273,HFWA,Heritage Financial Corporation,Financial,Regional - Pacific Banks,USA,912.61M,14.02,24.86,-1.19%,"152,029"
1274,SLF,Sun Life Financial Inc.,Financial,Property & Casualty Insurance,Canada,27.60B,14.02,46.56,-0.30%,"937,971"
1271,INDB,Independent Bank Corp.,Financial,Regional - Northeast Banks,USA,2.46B,14,70.39,-1.30%,"119,592"
