No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1425,PLUS,ePlus inc.,Technology,Application Software,USA,1.12B,15.66,82.72,-3.01%,"87,448"
1421,DISCB,"Discovery, Inc.",Services,Entertainment - Diversified,USA,226.31M,15.63,34.75,-5.29%,41
1422,AROC,"Archrock, Inc.",Basic Materials,Oil & Gas Equipment & Services,USA,1.22B,15.63,7.47,-3.49%,"1,397,988"
1420,JW-A,"John Wiley & Sons, Inc.",Services,Publishing - Books,USA,2.29B,15.61,39.89,-2.21%,"440,534"
1419,CHU,China Unicom (Hong Kong) Limited,Technology,Wireless Communications,Hong Kong,25.34B,15.6,8.16,-2.39%,"652,475"
1416,SCHW,The Charles Schwab Corporation,Financial,Investment Brokerage - National,USA,56.10B,15.59,41.6,-5.02%,"16,320,984"
1417,DIOD,Diodes Incorporated,Technology,Semiconductor - Integrated Circuits,USA,2.41B,15.59,46.06,1.41%,"572,456"
1418,SCD,LMP Capital and Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,257.70M,15.59,14.33,-4.72%,"118,471"
1415,BANX,StoneCastle Financial Corp.,Financial,Asset Management,USA,140.02M,15.58,21.35,-0.71%,"12,621"
1411,SPH,"Suburban Propane Partners, L.P.",Utilities,Gas Utilities,USA,1.26B,15.57,20.19,-2.23%,"348,732"
1412,ALOT,"AstroNova, Inc.",Technology,Computer Peripherals,USA,84.84M,15.57,11.8,-3.67%,"43,304"
1413,KBAL,"Kimball International, Inc.",Technology,Printed Circuit Boards,USA,642.97M,15.57,17.42,-1.25%,"175,474"
1414,RYAAY,Ryanair Holdings plc,Services,Regional Airlines,Ireland,17.27B,15.57,77.84,-1.54%,"959,954"
1408,WMK,"Weis Markets, Inc.",Services,Grocery Stores,USA,978.15M,15.56,36.43,-3.37%,"89,767"
1409,WILC,G. Willi-Food International Ltd.,Consumer Goods,Food - Major Diversified,Israel,171.33M,15.56,13.21,1.38%,"4,283"
1410,MOG-B,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,208.46M,15.56,82.92,-0.85%,118
1405,CNK,"Cinemark Holdings, Inc.",Services,"Movie Production, Theaters",USA,3.55B,15.54,27,-5.89%,"4,431,083"
1406,SAFT,"Safety Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,1.38B,15.54,90.63,-2.81%,"44,230"
1407,AYR,Aircastle Limited,Services,Rental & Leasing Services,USA,2.41B,15.54,32.1,-0.31%,"1,068,836"
1404,CHNG,Change Healthcare Inc.,Technology,Healthcare Information Services,China,1.87B,15.53,15.03,-2.53%,"6,516,150"
1401,CRI,"Carter's, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,4.07B,15.51,91.72,-5.09%,"1,175,649"
1402,TAYD,"Taylor Devices, Inc.",Industrial Goods,Diversified Machinery,USA,41.50M,15.51,11.96,-0.83%,"13,049"
1403,CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,USA,183.43B,15.51,42.74,-2.86%,"47,927,209"
1400,PB,"Prosperity Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,6.71B,15.5,70.58,-3.41%,"564,719"
1399,LAZ,Lazard Ltd,Financial,Asset Management,Bermuda,4.35B,15.48,38.04,-3.03%,"686,933"
1398,WWW,"Wolverine World Wide, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,2.37B,15.47,28.41,-4.38%,"866,060"
1397,BERY,"Berry Global Group, Inc.",Consumer Goods,Packaging & Containers,USA,5.48B,15.46,41.43,-6.03%,"1,582,083"
1395,AMRB,American River Bankshares,Financial,Regional - Pacific Banks,USA,85.03M,15.45,14.51,0.90%,"1,743"
1396,DIN,"Dine Brands Global, Inc.",Services,Restaurants,USA,1.50B,15.45,88.55,-8.11%,"567,522"
1394,SFM,"Sprouts Farmers Market, Inc.",Services,Grocery Stores,USA,1.98B,15.44,16.75,-3.51%,"2,323,342"
1393,MOG-A,Moog Inc.,Industrial Goods,Aerospace/Defense Products & Services,USA,2.76B,15.42,81.62,-2.25%,"231,661"
1392,EPM,Evolution Petroleum Corporation,Basic Materials,Independent Oil & Gas,USA,161.94M,15.4,4.76,-3.45%,"254,014"
1391,AMSF,"Amerisafe, Inc.",Financial,Property & Casualty Insurance,USA,1.44B,15.39,73.86,-1.19%,"148,547"
1390,BFIN,BankFinancial Corporation,Financial,Savings & Loans,USA,175.72M,15.37,11.5,-3.85%,"32,514"
1389,WSM,"Williams-Sonoma, Inc.",Services,Home Furnishing Stores,USA,5.19B,15.35,66.54,-3.20%,"898,653"
1388,PLIN,"China Xiangtai Food Co., Ltd.",Consumer Goods,Processed & Packaged Goods,China,52.00M,15.3,2.8,-20.90%,"109,632"
1387,HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial,Savings & Loans,USA,60.89M,15.29,34.21,-0.85%,250
1386,TCS,"The Container Store Group, Inc.",Services,"Specialty Retail, Other",USA,209.71M,15.28,4.05,-0.74%,"226,291"
1383,EOS,Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,843.47M,15.24,17.16,-5.30%,"252,840"
1384,CMCSA,Comcast Corporation,Services,Entertainment - Diversified,USA,197.41B,15.24,43.17,-3.21%,"22,261,897"
1385,HNRG,Hallador Energy Company,Basic Materials,Nonmetallic Mineral Mining,USA,37.78M,15.24,1.25,-6.72%,"148,549"
1381,WERN,"Werner Enterprises, Inc.",Services,Trucking,USA,2.55B,15.23,36.38,-1.76%,"549,918"
1382,CCBG,"Capital City Bank Group, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,470.56M,15.23,27.91,-1.73%,"34,351"
1380,PNF,PIMCO New York Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,107.59M,15.22,13.77,0.73%,"6,627"
1379,LOPE,"Grand Canyon Education, Inc.",Services,Education & Training Services,USA,3.90B,15.2,81.68,1.38%,"955,463"
1377,NTES,"NetEase, Inc.",Technology,Internet Software & Services,China,44.27B,15.18,337.91,0.87%,"704,717"
1378,KR,The Kroger Co.,Services,Grocery Stores,USA,23.34B,15.18,29.67,-1.98%,"7,193,957"
1374,SVM,Silvercorp Metals Inc.,Basic Materials,Silver,Canada,649.63M,15.16,3.88,-4.20%,"1,580,107"
1375,OXM,"Oxford Industries, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,1.07B,15.16,62.7,-3.85%,"140,149"
1376,GIS,"General Mills, Inc.",Consumer Goods,Processed & Packaged Goods,USA,31.89B,15.16,52.53,-2.22%,"3,932,525"
1373,TCCO,Technical Communications Corporation,Technology,Communication Equipment,USA,6.09M,15.14,3.26,3.36%,"11,959"
1370,PRI,"Primerica, Inc.",Financial,Life Insurance,USA,5.18B,15.13,121.42,-4.37%,"325,413"
1371,AXP,American Express Company,Financial,Credit Services,USA,98.91B,15.13,120.9,-5.69%,"7,548,174"
1372,FANH,Fanhua Inc.,Financial,Insurance Brokers,China,1.45B,15.13,20.81,-0.86%,"674,893"
1368,MRO,Marathon Oil Corporation,Basic Materials,Independent Oil & Gas,USA,7.23B,15.12,8.92,-5.71%,"27,691,491"
1369,HDS,"HD Supply Holdings, Inc.",Services,Industrial Equipment Wholesale,USA,6.69B,15.12,41.26,-2.04%,"2,122,524"
1367,PLAY,"Dave & Buster's Entertainment, Inc.",Services,Restaurants,USA,1.28B,15.11,42.24,-5.33%,"641,341"
1366,CNBKA,"Century Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,294.03M,15.1,79.9,-3.19%,"17,594"
1363,GL,Globe Life Inc.,Financial,Life Insurance,USA,11.27B,15.09,103.08,-3.37%,"451,583"
1364,DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,609.23M,15.09,16.87,-2.49%,"281,842"
1365,OVBC,Ohio Valley Banc Corp.,Financial,Regional - Midwest Banks,USA,152.67M,15.09,31.35,-3.63%,"3,721"
1362,TS,Tenaris S.A.,Industrial Goods,Metal Fabrication,Luxembourg,11.71B,15.08,19.02,-0.68%,"2,470,486"
1360,PATK,"Patrick Industries, Inc.",Industrial Goods,"Lumber, Wood Production",USA,1.40B,15.07,58,-2.98%,"262,334"
1361,CCRC,"China Customer Relations Centers, Inc.",Technology,Information Technology Services,China,154.19M,15.07,8.29,2.73%,331
1358,AMTB,Amerant Bancorp Inc.,Financial,Regional - Midwest Banks,USA,729.11M,15.02,18.37,-2.86%,"40,045"
1359,USNA,"USANA Health Sciences, Inc.",Healthcare,Drug Related Products,USA,1.46B,15.02,66.53,-1.09%,"296,489"
1357,ZUMZ,Zumiez Inc.,Services,"Specialty Retail, Other",USA,783.14M,15.01,29.53,-3.94%,"345,525"
1356,HVT,"Haverty Furniture Companies, Inc.",Services,Home Furnishing Stores,USA,308.23M,15,15.88,-3.64%,"283,405"
1354,HWKN,"Hawkins, Inc.",Basic Materials,Specialty Chemicals,USA,416.02M,14.99,38.52,-3.19%,"18,212"
1355,AMX,"America Movil, S.A.B. de C.V.",Technology,Wireless Communications,Mexico,53.68B,14.99,16.34,-2.51%,"2,495,695"
1352,INGR,Ingredion Incorporated,Consumer Goods,Processed & Packaged Goods,USA,6.14B,14.98,91.73,-1.89%,"622,321"
1353,DLTH,Duluth Holdings Inc.,Services,Apparel Stores,USA,236.07M,14.98,7.07,-4.72%,"359,633"
1349,ISBC,"Investors Bancorp, Inc.",Financial,Savings & Loans,USA,2.74B,14.97,11.15,-2.41%,"2,776,404"
1350,TBBK,"The Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,756.86M,14.97,13.41,-1.47%,"407,730"
1351,BLMN,"Bloomin' Brands, Inc.",Services,Restaurants,USA,1.87B,14.97,21.5,-6.24%,"1,487,521"
1343,ITRN,Ituran Location and Control Ltd.,Technology,Communication Equipment,Israel,564.04M,14.96,23.6,-4.03%,"46,669"
1344,IOR,"Income Opportunity Realty Investors, Inc.",Financial,REIT - Diversified,USA,59.36M,14.96,14,0.00%,0
1345,BBX,BBX Capital Corporation,Financial,Property Management,USA,351.75M,14.96,3.71,-2.11%,"289,791"
1346,VLT,Invesco High Income Trust II,Financial,Closed-End Fund - Debt,USA,114.31M,14.96,14.08,-1.54%,"48,075"
1347,PGR,The Progressive Corporation,Financial,Property & Casualty Insurance,USA,46.73B,14.96,80,-1.20%,"4,463,969"
1348,ESCA,"Escalade, Incorporated",Consumer Goods,Sporting Goods,USA,115.86M,14.96,8.5,-3.08%,"33,536"
1342,BXG,Bluegreen Vacations Corporation,Services,Resorts & Casinos,USA,633.74M,14.95,8.64,-4.11%,"42,768"
1341,DLA,"Delta Apparel, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,152.83M,14.93,21.77,-1.54%,"21,713"
1339,PBIP,"Prudential Bancorp, Inc.",Financial,Savings & Loans,USA,150.75M,14.92,16.75,-3.90%,"13,001"
1340,SWP,"Stanley Black & Decker, Inc. CORP UNIT 2017",Industrial Goods,Machine Tools & Accessories,USA,14.97B,14.92,97.75,-2.54%,"345,929"
1338,NWFL,Norwood Financial Corp.,Financial,Regional - Northeast Banks,USA,211.34M,14.91,33.6,-0.65%,"18,375"
1337,FFNW,"First Financial Northwest, Inc.",Financial,Regional - Pacific Banks,USA,152.07M,14.88,14.75,-1.40%,"19,590"
1336,SENEA,Seneca Foods Corporation,Consumer Goods,Processed & Packaged Goods,USA,316.46M,14.87,34.7,-7.10%,"28,037"
1334,GLIBA,"GCI Liberty, Inc.",Technology,Telecom Services - Domestic,USA,7.92B,14.86,74.26,-3.47%,"355,096"
1335,SEB,Seaboard Corporation,Conglomerates,Conglomerates,USA,4.19B,14.86,3608.93,-4.73%,"1,374"
1333,IESC,"IES Holdings, Inc.",Industrial Goods,General Contractors,USA,520.36M,14.84,24.35,-2.87%,"34,930"
1330,TILE,"Interface, Inc.",Industrial Goods,Textile Industrial,USA,915.00M,14.83,15.7,-2.48%,"400,470"
1331,SO,The Southern Company,Utilities,Electric Utilities,USA,70.95B,14.83,66.86,-1.39%,"5,235,270"
1332,PPC,Pilgrim's Pride Corporation,Consumer Goods,Food - Major Diversified,USA,5.95B,14.83,22.75,-0.98%,"1,677,028"
1329,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,419.03M,14.81,6.25,-3.55%,"676,132"
1328,PZN,"Pzena Investment Management, Inc",Financial,Asset Management,USA,484.44M,14.8,6.72,-1.61%,"99,153"
1327,SMP,"Standard Motor Products, Inc.",Consumer Goods,Auto Parts,USA,1.02B,14.78,44.75,-5.23%,"168,011"
1325,RBC,Regal Beloit Corporation,Industrial Goods,Diversified Machinery,USA,3.40B,14.77,83.16,-4.26%,"343,731"
1326,GOGL,Golden Ocean Group Limited,Services,Shipping,Bermuda,587.57M,14.77,3.9,-4.88%,"407,857"
1323,NYCB,"New York Community Bancorp, Inc.",Financial,Savings & Loans,USA,5.20B,14.76,11.2,-2.69%,"7,439,306"
1324,OBNK,"Origin Bancorp, Inc.",Financial,Regional - Southeast Banks,USA,783.55M,14.76,33.6,-4.38%,"40,358"
1322,PRK,Park National Corporation,Financial,Regional - Midwest Banks,USA,1.53B,14.73,92.69,-3.67%,"71,080"
1321,BCSF,"Bain Capital Specialty Finance, Inc.",Financial,Asset Management,USA,994.40M,14.72,19.09,-3.24%,"415,559"
1320,BOH,Bank of Hawaii Corporation,Financial,Regional - Pacific Banks,USA,3.33B,14.71,81.74,-4.83%,"403,904"
1319,BBF,BlackRock Municipal Income Investment Trust,Financial,Closed-End Fund - Debt,USA,146.30M,14.67,14.3,0.56%,"27,712"
1318,QIWI,Qiwi plc,Financial,Credit Services,Cyprus,1.20B,14.66,18.52,-0.59%,"269,309"
1316,HYT,"BlackRock Corporate High Yield Fund, Inc.",Financial,Closed-End Fund - Debt,USA,1.33B,14.65,10.9,-2.24%,"1,448,590"
1317,CVBF,CVB Financial Corp.,Financial,Regional - Pacific Banks,USA,2.84B,14.65,20.03,-2.67%,"553,070"
1313,BOE,BlackRock Enhanced Global Dividend Trust,Financial,Closed-End Fund - Foreign,USA,703.98M,14.63,10.46,-2.88%,"276,655"
1314,RCS,"PIMCO Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,386.43M,14.63,8.9,-1.28%,"505,880"
1315,SLRC,Solar Capital Ltd.,Financial,Diversified Investments,USA,822.40M,14.63,19.46,-2.46%,"431,516"
1312,PBI,Pitney Bowes Inc.,Consumer Goods,Business Equipment,USA,586.28M,14.59,3.37,-7.42%,"3,181,813"
1311,ABTX,"Allegiance Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,737.69M,14.58,35.81,-2.58%,"68,800"
1308,DDF,"Delaware Investments Dividend and Income Fund, Inc.",Financial,Closed-End Fund - Equity,USA,111.09M,14.57,14.45,-5.36%,"51,101"
1309,EBF,"Ennis, Inc.",Consumer Goods,Office Supplies,USA,544.67M,14.57,21.21,-0.05%,"267,033"
1310,AAN,"Aaron's, Inc.",Services,Rental & Leasing Services,USA,3.01B,14.57,42.7,-1.34%,"1,471,033"
1305,SKX,"Skechers U.S.A., Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,USA,5.32B,14.56,32.81,-3.90%,"2,209,563"
1306,FCCO,First Community Corporation,Financial,Regional - Southwest  Banks,USA,159.35M,14.56,21.05,-1.22%,"7,542"
1307,PPL,PPL Corporation,Utilities,Electric Utilities,USA,26.39B,14.56,34.57,-1.57%,"4,921,373"
1304,ATLO,Ames National Corporation,Financial,Regional - Northeast Banks,USA,249.18M,14.55,26.88,-0.44%,"35,923"
1303,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,30.19B,14.54,126.54,-3.95%,"1,861,099"
1302,GD,General Dynamics Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,49.93B,14.52,173.92,-5.79%,"2,779,770"
1300,BBY,"Best Buy Co., Inc.",Services,Electronics Stores,USA,21.58B,14.51,81.89,-4.22%,"2,887,823"
1301,NPK,"National Presto Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,590.87M,14.51,84.17,-6.27%,"84,750"
1299,HVT-A,"Haverty Furniture Companies, Inc.",Services,Home Improvement Stores,USA,24.02M,14.5,15.65,-9.85%,341
1297,LEGH,Legacy Housing Corporation,Industrial Goods,Residential Construction,USA,361.64M,14.49,14.46,0.42%,"35,534"
1298,ANTM,"Anthem, Inc.",Healthcare,Health Care Plans,USA,67.68B,14.49,267.4,-3.64%,"1,947,048"
1296,PNI,PIMCO New York Municipal Income Fund II,Financial,Closed-End Fund - Debt,USA,137.41M,14.48,12.29,-0.04%,"32,998"
1294,MGPI,"MGP Ingredients, Inc.",Consumer Goods,Beverages - Wineries & Distillers,USA,546.01M,14.47,31.8,-1.94%,"227,041"
1295,DISH,DISH Network Corporation,Services,CATV Systems,USA,19.81B,14.47,37.62,-1.93%,"3,689,266"
1293,CRF,"Cornerstone Total Return Fund, Inc.",Financial,Asset Management,USA,404.67M,14.43,10.36,-5.13%,"1,350,381"
1292,DHF,BNY Mellon High Yield Strategies Fund,Financial,Closed-End Fund - Debt,USA,223.21M,14.41,3.07,-1.60%,"1,497,939"
1291,GNE,Genie Energy Ltd.,Basic Materials,Independent Oil & Gas,USA,209.65M,14.4,7.82,-1.14%,"56,368"
1290,EME,"EMCOR Group, Inc.",Industrial Goods,General Contractors,USA,4.50B,14.39,80.52,-4.52%,"323,246"
1287,KNL,"Knoll, Inc.",Consumer Goods,Business Equipment,USA,987.11M,14.38,19.64,-6.57%,"347,243"
1288,HBB,Hamilton Beach Brands Holding Company,Consumer Goods,Electronic Equipment,USA,182.18M,14.38,13.23,-8.82%,"20,139"
1289,NWBI,"Northwest Bancshares, Inc.",Financial,Savings & Loans,USA,1.61B,14.38,15,-3.35%,"593,459"
1285,NKSH,"National Bankshares, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,248.03M,14.36,38.1,-4.61%,"11,131"
1286,XHR,"Xenia Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,1.99B,14.36,17.71,-4.27%,"3,725,644"
1283,CE,Celanese Corporation,Basic Materials,Chemicals - Major Diversified,USA,11.79B,14.33,97.81,-5.91%,"1,326,631"
1284,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,Financial,Closed-End Fund - Equity,USA,242.90M,14.33,16.77,-3.90%,"75,431"
1282,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Regional - Southwest Banks,USA,364.65M,14.32,19.97,0.05%,"34,996"
1281,JCS,"Communications Systems, Inc.",Technology,Communication Equipment,USA,56.12M,14.3,6.12,-4.52%,"46,233"
1279,CETV,Central European Media Enterprises Ltd.,Services,Broadcasting - TV,Bermuda,1.14B,14.29,4.5,0.00%,"925,984"
1280,FHI,"Federated Hermes, Inc.",Financial,Asset Management,USA,3.42B,14.29,33.11,-4.47%,"597,552"
1278,NOAH,Noah Holdings Limited,Financial,Asset Management,China,1.85B,14.28,28.89,-2.37%,"469,550"
1277,POWI,"Power Integrations, Inc.",Technology,Semiconductor - Integrated Circuits,USA,2.77B,14.26,91.79,-1.51%,"456,130"
1276,BUD,Anheuser-Busch InBev SA/NV,Consumer Goods,Beverages - Brewers,Belgium,115.38B,14.24,66.92,-3.52%,"2,406,759"
1275,NBHC,National Bank Holdings Corporation,Financial,Regional - Midwest Banks,USA,1.05B,14.23,33.63,-1.98%,"413,827"
1274,SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Chemicals,USA,6.41B,14.22,113.7,-3.64%,"357,870"
1273,FFA,First Trust Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,327.84M,14.21,16.41,-3.81%,"67,014"
1271,AKO-B,Embotelladora Andina S.A.,Consumer Goods,Beverages - Soft Drinks,Chile,2.15B,14.2,14.24,-2.53%,"1,810"
1272,EQH,"Equitable Holdings, Inc.",Financial,Insurance Brokers,USA,11.96B,14.2,24.03,-4.64%,"5,021,789"
1270,HFWA,Heritage Financial Corporation,Financial,Regional - Pacific Banks,USA,923.62M,14.19,25.16,-3.04%,"146,959"
1267,INDB,Independent Bank Corp.,Financial,Regional - Northeast Banks,USA,2.49B,14.18,71.32,-1.72%,"176,449"
1268,GABC,"German American Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,869.50M,14.18,32.59,-2.19%,"53,573"
1269,BPY,Brookfield Property Partners L.P.,Financial,Real Estate Development,Bermuda,7.86B,14.18,17.8,-3.52%,"3,060,290"
1266,UVV,Universal Corporation,Consumer Goods,"Tobacco Products, Other",USA,1.19B,14.17,49.17,-1.60%,"204,562"
1263,RUTH,"Ruth's Hospitality Group, Inc.",Services,Restaurants,USA,625.14M,14.16,19.89,-4.40%,"304,559"
1264,GSH,Guangshen Railway Company Limited,Services,Railroads,China,2.43B,14.16,12.7,-3.05%,"57,585"
1265,INT,World Fuel Services Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,2.20B,14.16,32.24,-5.01%,"553,305"
1262,LFC,China Life Insurance Company Limited,Financial,Life Insurance,China,107.09B,14.15,11.6,-2.11%,"881,327"
1261,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1.47B,14.11,27.29,-2.50%,"95,772"
1260,ENIC,Enel Chile S.A.,Utilities,Electric Utilities,Chile,6.38B,14.1,4.54,-1.09%,"1,953,296"
1258,TGP,Teekay LNG Partners L.P.,Services,Shipping,Bermuda,917.46M,14.09,11.68,-1.43%,"567,639"
1259,BKSC,Bank of South Carolina Corporation,Financial,Regional - Mid-Atlantic Banks,USA,102.12M,14.09,18.5,-1.16%,"38,409"
1256,SLF,Sun Life Financial Inc.,Financial,Property & Casualty Insurance,Canada,27.69B,14.07,46.7,-2.38%,"868,271"
1257,UBCP,"United Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,82.36M,14.07,13.75,-1.79%,"12,754"
1255,SIGI,"Selective Insurance Group, Inc.",Financial,Property & Casualty Insurance,USA,3.78B,14.01,63.42,-2.55%,"241,457"
1253,SSB,South State Corporation,Financial,Regional - Mid-Atlantic Banks,USA,2.55B,14,75.15,-2.40%,"426,320"
1254,PTY,PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,1.62B,14,17.84,-7.66%,"2,080,540"
1251,GSKY,"GreenSky, Inc.",Technology,Business Software & Services,USA,1.47B,13.99,8.06,-3.82%,"383,585"
1252,NIM,Nuveen Select Maturities Municipal Fund,Financial,Closed-End Fund - Debt,USA,132.19M,13.99,10.62,-0.45%,"8,854"
1250,ATSG,"Air Transport Services Group, Inc.",Services,Air Delivery & Freight Services,USA,1.16B,13.98,19.05,-6.89%,"740,093"
1248,CRD-A,Crawford & Company,Financial,Insurance Brokers,USA,246.78M,13.96,8.11,-1.70%,"18,042"
1249,CZWI,"Citizens Community Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,134.94M,13.96,11.91,-0.67%,"10,476"
1247,JPC,Nuveen Preferred & Income Opportunities Fund,Financial,Closed-End Fund - Debt,USA,1.03B,13.94,9.94,-3.31%,"1,216,356"
1246,SFBC,"Sound Financial Bancorp, Inc.",Financial,Money Center Banks,USA,92.44M,13.93,36.11,-1.56%,272
1244,AYI,"Acuity Brands, Inc.",Technology,Diversified Electronics,USA,4.26B,13.92,107.35,-4.85%,"500,254"
1245,COLB,"Columbia Banking System, Inc.",Financial,Savings & Loans,USA,2.63B,13.92,35.94,-4.11%,"415,297"
1243,SANM,Sanmina Corporation,Technology,Diversified Electronics,USA,1.96B,13.91,27.41,-4.09%,"457,084"
1242,KL,Kirkland Lake Gold Ltd.,Basic Materials,Gold,Canada,10.57B,13.9,36.84,0.11%,"3,237,673"
1241,WMC,Western Asset Mortgage Capital Corporation,Financial,Mortgage Investment,USA,571.37M,13.87,10.64,-2.65%,"872,458"
1240,JLL,Jones Lang LaSalle Incorporated,Financial,Property Management,USA,7.76B,13.86,146.45,-5.09%,"306,545"
1238,CLS,Celestica Inc.,Technology,Printed Circuit Boards,Canada,929.53M,13.85,7.01,-3.84%,"469,675"
1239,IPG,"The Interpublic Group of Companies, Inc.",Services,Advertising Agencies,USA,9.17B,13.85,23.15,-3.38%,"5,006,883"
1236,GMS,GMS Inc.,Industrial Goods,General Building Materials,USA,1.07B,13.84,24.81,-8.28%,"292,635"
1237,HNI,HNI Corporation,Consumer Goods,Business Equipment,USA,1.55B,13.84,35.37,-4.87%,"245,888"
1235,HIBB,"Hibbett Sports, Inc.",Services,Sporting Goods Stores,USA,379.31M,13.83,21.43,-6.50%,"527,459"
1233,GUT,The Gabelli Utility Trust,Financial,Closed-End Fund - Equity,USA,422.20M,13.82,7.82,-2.13%,"211,922"
1234,PFL,PIMCO Income Strategy Fund,Financial,Closed-End Fund - Debt,USA,330.38M,13.82,11.46,-5.37%,"593,146"
1229,PWOD,"Penns Woods Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,217.54M,13.81,30.51,-4.66%,"9,153"
1230,ARC,"ARC Document Solutions, Inc.",Services,Business Services,USA,51.97M,13.81,1.16,-4.13%,"168,226"
1231,NMRK,"Newmark Group, Inc.",Financial,Property Management,USA,1.97B,13.81,10.62,-4.24%,"1,490,665"
1232,ETH,Ethan Allen Interiors Inc.,Consumer Goods,Home Furnishings & Fixtures,USA,349.49M,13.81,13.37,-6.04%,"276,942"
1228,ESSA,"ESSA Bancorp, Inc.",Financial,Savings & Loans,USA,192.32M,13.79,16.93,0.42%,"10,828"
1226,BANF,BancFirst Corporation,Financial,Regional - Southwest  Banks,USA,1.84B,13.77,55.72,-2.55%,"84,632"
1227,CLB,Core Laboratories N.V.,Basic Materials,Oil & Gas Equipment & Services,Netherlands,1.35B,13.77,29.01,-2.91%,"1,239,309"
1223,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,19.45B,13.75,91.13,-5.59%,"1,744,448"
1224,NEM,Newmont Corporation,Basic Materials,Gold,USA,40.10B,13.75,49.14,-2.23%,"10,926,617"
1225,MRCC,Monroe Capital Corporation,Financial,Mortgage Investment,USA,222.86M,13.75,10.93,-1.62%,"181,389"
1222,SNE,Sony Corporation,Consumer Goods,Electronic Equipment,Japan,82.92B,13.74,63.58,-0.55%,"1,445,438"
1221,PROS,"ProSight Global, Inc.",Financial,Property & Casualty Insurance,USA,601.36M,13.73,14.24,3.71%,"88,869"
1220,CHCO,City Holding Company,Financial,Regional - Mid-Atlantic Banks,USA,1.22B,13.72,74.69,-1.99%,"48,347"
1219,SBFG,"SB Financial Group, Inc.",Financial,Regional - Midwest Banks,USA,151.94M,13.7,19.53,0.05%,"8,611"
1217,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel & Iron,USA,440.77M,13.69,16.11,-2.10%,"315,711"
1218,RHI,Robert Half International Inc.,Services,Staffing & Outsourcing Services,USA,6.16B,13.69,53.46,-5.66%,"1,040,172"
1215,SNX,SYNNEX Corporation,Technology,Information Technology Services,USA,7.02B,13.67,133.16,-2.55%,"603,426"
1216,MFT,BlackRock MuniYield Investment Quality Fund,Financial,Closed-End Fund - Debt,USA,123.17M,13.67,14.53,-0.14%,"24,322"
1214,CODA,"Coda Octopus Group, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,74.35M,13.63,6.68,5.36%,"177,664"
1213,NBTB,NBT Bancorp Inc.,Financial,Regional - Northeast Banks,USA,1.65B,13.62,37.35,-2.40%,"128,046"
1210,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,31.04B,13.61,74.44,-4.69%,"4,021,744"
1211,KFRC,Kforce Inc.,Services,Staffing & Outsourcing Services,USA,722.61M,13.61,31.5,-4.63%,"215,385"
1212,PML,PIMCO Municipal Income Fund II,Financial,Closed-End Fund - Debt,USA,973.60M,13.61,15.56,0.13%,"84,482"
