No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
7170,AFG,"American Financial Group, Inc.",Financial,Property & Casualty Insurance,USA,10.22B,11.62,114.53,1.41%,"336,352"
3036,OVLY,Oak Valley Bancorp,Financial,Regional - Pacific Banks,USA,147.78M,11.61,17.87,-3.04%,"6,761"
3283,SHLX,"Shell Midstream Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,4.78B,11.61,20.29,1.70%,"631,528"
3754,MPB,"Mid Penn Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,210.58M,11.61,24.26,0.50%,"2,352"
4457,HSII,"Heidrick & Struggles International, Inc.",Services,Staffing & Outsourcing Services,USA,556.41M,11.61,28.23,1.99%,"74,535"
5913,NXRT,"NexPoint Residential Trust, Inc.",Financial,REIT - Residential,USA,1.26B,11.59,50.42,1.02%,"308,278"
1756,SBI,Western Asset Intermediate Muni Fund Inc.,Financial,Asset Management,USA,132.94M,11.57,9.44,-1.26%,"38,904"
2769,WES,"Western Midstream Partners, LP",Basic Materials,Oil & Gas Pipelines,USA,7.37B,11.56,15.8,2.00%,"1,420,582"
2869,CATO,The Cato Corporation,Services,Apparel Stores,USA,402.47M,11.56,16.59,2.79%,"173,595"
5247,XRX,Xerox Holdings Corporation,Technology,Information Technology Services,USA,8.22B,11.55,37.51,-0.48%,"1,537,417"
5745,WBS,Webster Financial Corporation,Financial,Regional - Northeast Banks,USA,4.41B,11.55,46.88,0.43%,"301,836"
1617,IGR,CBRE Clarion Global Real Estate Income Fund,Financial,Closed-End Fund - Foreign,USA,972.36M,11.54,8.34,0.24%,"220,935"
2031,JRS,Nuveen Real Estate Income Fund,Financial,Asset Management,USA,316.37M,11.54,10.95,0.27%,"190,361"
2326,UBS,UBS Group AG,Financial,Foreign Money Center Banks,Switzerland,50.63B,11.54,13.17,0.84%,"1,915,288"
2583,MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,435.98M,11.53,14.74,0.20%,"35,197"
5415,MLHR,"Herman Miller, Inc.",Consumer Goods,Business Equipment,USA,2.43B,11.53,40.5,-0.74%,"320,905"
3313,HZO,"MarineMax, Inc.",Services,"Specialty Retail, Other",USA,438.51M,11.52,20.52,-0.48%,"167,388"
3365,FMBI,"First Midwest Bancorp, Inc.",Financial,Regional - Midwest Banks,USA,2.34B,11.52,21.03,1.06%,"212,863"
4850,HGV,Hilton Grand Vacations Inc.,Services,Resorts & Casinos,USA,2.79B,11.52,32,2.30%,"505,126"
4925,FMBH,"First Mid Bancshares, Inc.",Financial,Regional - Midwest Banks,USA,554.74M,11.52,33.04,-0.21%,"13,657"
5548,BME,BlackRock Health Sciences Trust,Financial,Closed-End Fund - Equity,USA,448.37M,11.52,42.9,-0.09%,"48,403"
4868,AYR,Aircastle Limited,Services,Rental & Leasing Services,USA,2.41B,11.51,32.19,0.03%,"189,648"
2790,NXC,Nuveen California Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,101.54M,11.5,15.99,-0.12%,"4,515"
4597,CNQ,Canadian Natural Resources Limited,Basic Materials,Independent Oil & Gas,Canada,34.97B,11.5,29.32,0.51%,"2,439,527"
1649,ACIU,AC Immune SA,Healthcare,Biotechnology,Switzerland,586.75M,11.49,8.63,-3.79%,"290,219"
3276,MFC,Manulife Financial Corporation,Financial,Life Insurance,Canada,39.73B,11.49,20.21,1.51%,"1,402,775"
3356,SKM,"SK Telecom Co.,Ltd",Technology,Wireless Communications,South Korea,15.50B,11.49,20.92,-0.10%,"377,345"
6648,TARO,Taro Pharmaceutical Industries Ltd.,Healthcare,Drug Manufacturers - Other,Israel,2.88B,11.49,74.11,-1.12%,"33,668"
7446,ALGT,Allegiant Travel Company,Services,Regional Airlines,USA,2.76B,11.48,164.02,2.58%,"102,922"
7126,EA,Electronic Arts Inc.,Technology,Multimedia & Graphics Software,USA,31.85B,11.47,109.04,0.31%,"1,189,205"
5608,ETFC,E*TRADE Financial Corporation,Financial,Investment Brokerage - National,USA,9.78B,11.46,43.92,1.69%,"2,019,612"
2610,MUJ,"BlackRock MuniHoldings New Jersey Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,449.90M,11.45,14.92,0.27%,"21,872"
3743,GFED,"Guaranty Federal Bancshares, Inc.",Financial,Regional - Southwest  Banks,USA,104.09M,11.45,24.15,-0.88%,121
5449,SFST,"Southern First Bancshares, Inc.",Financial,Money Center Banks,USA,311.34M,11.45,41.02,1.28%,"13,300"
6078,TKR,The Timken Company,Industrial Goods,Machine Tools & Accessories,USA,4.25B,11.44,53.87,2.14%,"608,559"
2492,LGL,"The LGL Group, Inc.",Industrial Goods,Industrial Electrical Equipment,USA,70.86M,11.42,14.2,-0.14%,"11,235"
4258,TMHC,Taylor Morrison Home Corporation,Industrial Goods,Residential Construction,USA,2.88B,11.42,26.94,2.51%,"2,797,442"
3440,SMBK,"SmartFinancial, Inc.",Financial,Regional - Southeast Banks,USA,308.23M,11.41,21.6,0.56%,"8,990"
1987,MCBC,Macatawa Bank Corporation,Financial,Regional - Midwest Banks,USA,361.77M,11.4,10.7,0.56%,"38,832"
2965,HBNC,"Horizon Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,788.84M,11.4,17.25,0.64%,"48,775"
4893,EMCF,Emclaire Financial Corp,Financial,Regional - Northeast Banks,USA,90.61M,11.4,32.59,0.67%,768
7448,CMI,Cummins Inc.,Industrial Goods,Diversified Machinery,USA,25.98B,11.4,164.3,1.28%,"861,821"
2000,NCA,"Nuveen California Municipal Value Fund, Inc.",Financial,Closed-End Fund - Debt,USA,302.54M,11.38,10.77,-0.19%,"38,705"
3208,HOMB,"Home Bancshares, Inc. (Conway, AR)",Financial,Money Center Banks,USA,3.33B,11.37,19.63,-0.15%,"395,060"
4694,DKL,"Delek Logistics Partners, LP",Basic Materials,Independent Oil & Gas,USA,758.96M,11.37,30.31,0.26%,"19,920"
3575,CIVB,"Civista Bancshares, Inc.",Financial,Regional - Pacific Banks,USA,358.77M,11.34,22.55,4.64%,"76,956"
6523,SPR,"Spirit AeroSystems Holdings, Inc.",Industrial Goods,Aerospace/Defense Products & Services,USA,7.18B,11.34,68.56,-1.25%,"835,170"
7400,RGA,"Reinsurance Group of America, Incorporated",Financial,Life Insurance,USA,9.67B,11.34,154.58,1.28%,"228,757"
894,SGMA,"SigmaTron International, Inc.",Technology,Printed Circuit Boards,USA,16.09M,11.33,3.75,-1.31%,"1,552"
6606,MTH,Meritage Homes Corporation,Industrial Goods,Residential Construction,USA,2.78B,11.33,72.43,-0.28%,"426,820"
4911,MOFG,"MidWestOne Financial Group, Inc.",Financial,Regional - Southwest  Banks,USA,538.41M,11.32,32.85,0.95%,"21,338"
7533,HIFS,Hingham Institution for Savings,Financial,Savings & Loans,USA,434.28M,11.32,201.99,1.12%,"1,247"
4889,RNST,Renasant Corporation,Financial,Money Center Banks,USA,1.88B,11.3,32.56,0.15%,"64,063"
2993,HALL,"Hallmark Financial Services, Inc.",Financial,Property & Casualty Insurance,USA,327.56M,11.29,17.47,2.16%,"63,657"
3570,TSLX,"TPG Specialty Lending, Inc.",Financial,Mortgage Investment,USA,1.50B,11.29,22.51,0.27%,"196,066"
3388,NEWT,Newtek Business Services Corp.,Services,Business Services,USA,421.13M,11.28,21.28,-2.12%,"344,794"
479,EQS,"Equus Total Return, Inc.",Financial,Diversified Investments,USA,24.06M,11.27,1.78,4.09%,"8,721"
5122,UFS,Domtar Corporation,Consumer Goods,Paper & Paper Products,Canada,2.19B,11.27,35.58,2.77%,"888,066"
1549,BBD,Banco Bradesco S.A.,Financial,Foreign Regional Banks,Brazil,63.29B,11.26,7.88,0.51%,"12,578,848"
7594,GS,"The Goldman Sachs Group, Inc.",Financial,Investment Brokerage - National,USA,85.07B,11.26,236.46,-0.38%,"2,140,716"
604,MMLP,Martin Midstream Partners L.P.,Basic Materials,Oil & Gas Pipelines,USA,88.48M,11.25,2.34,-7.51%,"347,844"
1643,AVAL,Grupo Aval Acciones y Valores S.A.,Financial,Foreign Regional Banks,Colombia,3.00B,11.25,8.55,0.71%,"57,036"
4123,TEX,Terex Corporation,Industrial Goods,Farm & Construction Machinery,USA,1.96B,11.25,26.25,2.30%,"599,845"
2531,MZA,"BlackRock MuniYield Arizona Fund, Inc.",Financial,Asset Management,USA,67.02M,11.24,14.45,0.38%,"9,215"
5195,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Savings & Loans,USA,340.75M,11.24,36.6,1.30%,"10,572"
5628,SAL,"Salisbury Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,127.18M,11.24,44.16,-0.16%,"1,424"
1652,EAD,Wells Fargo Advantage Funds - Wells Fargo Income Opportunities Fund,Financial,Asset Management,USA,527.60M,11.23,8.65,0.46%,"163,909"
3168,EC,Ecopetrol S.A.,Basic Materials,Major Integrated Oil & Gas,Colombia,39.87B,11.22,19.21,2.95%,"548,397"
6228,GSBC,"Great Southern Bancorp, Inc.",Financial,Regional - Southwest  Banks,USA,835.64M,11.21,57.91,0.36%,"17,194"
3463,RIF,RMR Real Estate Income Fund,Financial,Closed-End Fund - Equity,USA,222.30M,11.2,21.79,0.79%,"29,056"
5300,JWN,"Nordstrom, Inc.",Services,Apparel Stores,USA,6.24B,11.2,38.49,1.56%,"1,327,532"
2797,PAI,Western Asset Investment Grade Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,152.07M,11.17,16.02,-0.12%,"6,189"
4592,CBFV,"CB Financial Services, Inc.",Financial,Regional - Northeast Banks,USA,160.27M,11.16,29.3,0.17%,"11,288"
7042,VRTSP,"Virtus Investment Partners, Inc.",Financial,Asset Management,USA,716.59M,11.16,100.27,0.00%,0
2936,ELP,Companhia Paranaense de Energia - COPEL,Utilities,Electric Utilities,Brazil,4.96B,11.15,17.05,2.46%,"791,050"
5982,PTSI,"P.A.M. Transportation Services, Inc.",Services,Trucking,USA,297.73M,11.14,51.69,-0.43%,680
6169,BNS,The Bank of Nova Scotia,Financial,Money Center Banks,Canada,67.94B,11.13,55.93,0.14%,"494,462"
5612,ALSN,"Allison Transmission Holdings, Inc.",Consumer Goods,Auto Parts,USA,5.42B,11.12,43.97,1.81%,"829,481"
2782,NCB,Nuveen California Municipal Value Fund 2,Financial,Asset Management,USA,52.57M,11.11,15.92,0.19%,"4,302"
2533,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo - SABESP,Utilities,Water Utilities,Brazil,10.17B,11.1,14.48,2.55%,"1,092,530"
1533,MFA,"MFA Financial, Inc.",Financial,Mortgage Investment,USA,3.51B,11.09,7.72,-0.39%,"5,081,887"
2467,HBAN,Huntington Bancshares Incorporated,Financial,Regional - Midwest Banks,USA,14.32B,11.08,14.03,0.72%,"5,114,703"
2966,WDR,"Waddell & Reed Financial, Inc.",Financial,Asset Management,USA,1.21B,11.08,17.27,2.07%,"790,176"
1675,FNKO,"Funko, Inc.",Consumer Goods,Toys & Games,USA,471.88M,11.06,8.85,3.15%,"1,292,531"
1819,UBFO,United Security Bancshares,Financial,Regional - Pacific Banks,USA,168.85M,11.06,9.88,-0.70%,"12,756"
3512,NGHC,National General Holdings Corp.,Financial,Property & Casualty Insurance,USA,2.55B,11.06,22.14,-0.25%,"82,048"
4954,MBWM,Mercantile Bank Corporation,Financial,Regional - Midwest Banks,USA,558.11M,11.06,33.32,0.66%,"35,791"
5714,ZION,"Zions Bancorporation, National Association",Financial,Regional - Pacific Banks,USA,8.02B,11.06,46.28,1.38%,"2,366,346"
3170,ARCC,Ares Capital Corporation,Financial,Diversified Investments,USA,8.21B,11.05,19.21,0.05%,"1,824,702"
3518,IBCP,Independent Bank Corporation,Financial,Regional - Midwest Banks,USA,505.94M,11.05,22.2,0.59%,"101,026"
1195,CAAP,Corporacion America Airports S.A.,Services,"Air Services, Other",Luxembourg,840.32M,11.04,5.29,-1.49%,"100,424"
1774,DFIN,"Donnelley Financial Solutions, Inc.",Services,Business Services,USA,328.56M,11.04,9.54,3.70%,"287,035"
3524,HPQ,HP Inc.,Technology,Diversified Computer Systems,USA,32.47B,11.04,22.23,1.51%,"8,947,828"
916,MIN,MFS Intermediate Income Trust,Financial,Closed-End Fund - Debt,USA,450.08M,11.03,3.85,0.00%,"272,536"
5722,AN,"AutoNation, Inc.",Services,Auto Dealerships,USA,4.16B,11.03,46.49,6.31%,"2,784,652"
4060,ICBK,"County Bancorp, Inc.",Financial,Savings & Loans,USA,174.39M,11.02,25.99,0.00%,"2,413"
4061,ICBK,"County Bancorp, Inc.",Financial,Savings & Loans,USA,174.39M,11.02,25.99,0.00%,"2,413"
2250,NHS,Neuberger Berman High Yield Strategies Fund Inc.,Financial,Asset Management,USA,248.17M,11.01,12.7,0.79%,"50,160"
2719,ERH,Wells Fargo Advantage Utilities and High Income Fund,Financial,Asset Management,USA,143.51M,11.01,15.49,-0.26%,"25,570"
5401,CHA,China Telecom Corporation Limited,Technology,Telecom Services - Foreign,China,32.67B,11.01,40.16,0.15%,"58,430"
6677,PCAR,PACCAR Inc,Consumer Goods,Trucks & Other Vehicles,USA,26.93B,11.01,75.66,0.46%,"1,925,091"
5231,SBR,Sabine Royalty Trust,Financial,Diversified Investments,USA,542.46M,11,37.18,-0.65%,"23,778"
1342,CRWS,"Crown Crafts, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,65.02M,10.99,6.3,3.11%,"26,869"
3008,UMPQ,Umpqua Holdings Corporation,Financial,Regional - Pacific Banks,USA,3.90B,10.99,17.64,0.86%,"645,195"
1589,OIA,Invesco Municipal Income Opportunities Trust,Financial,Closed-End Fund - Debt,USA,387.44M,10.98,8.15,0.87%,"75,085"
3936,UVSP,Univest Financial Corporation,Financial,Regional - Northeast Banks,USA,750.60M,10.95,25.47,0.24%,"69,954"
1012,ICL,Israel Chemicals Ltd.,Basic Materials,Agricultural Chemicals,Israel,5.49B,10.94,4.29,3.37%,"135,984"
2338,VCV,Invesco California Value Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,634.22M,10.94,13.25,-0.08%,"60,144"
3501,HRB,"H&R Block, Inc.",Services,Personal Services,USA,4.48B,10.94,22.03,1.66%,"2,420,066"
5412,FMS,Fresenius Medical Care AG & Co. KGaA,Healthcare,Specialized Health Services,Germany,24.27B,10.94,40.39,1.66%,"236,249"
3552,CUBI,"Customers Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,709.58M,10.93,22.37,1.18%,"96,723"
1847,MVC,"MVC Capital, Inc.",Financial,Diversified Investments,USA,177.25M,10.91,10,4.71%,"166,766"
2368,VGM,Invesco Trust for Investment Grade Municipals,Financial,Closed-End Fund - Debt,USA,729.33M,10.91,13.45,0.67%,"136,918"
2847,RF,Regions Financial Corporation,Financial,Regional - Southeast Banks,USA,15.86B,10.91,16.41,0.80%,"6,629,433"
2920,HST,"Host Hotels & Resorts, Inc.",Financial,REIT - Hotel/Motel,USA,12.36B,10.9,16.93,1.44%,"5,499,008"
5113,SASR,"Sandy Spring Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,1.26B,10.9,35.41,-0.11%,"125,055"
6671,IBKC,IBERIABANK Corporation,Financial,Regional - Southeast Banks,USA,3.98B,10.89,75.33,1.06%,"247,539"
6837,OSK,Oshkosh Corporation,Consumer Goods,Trucks & Other Vehicles,USA,6.01B,10.88,84.99,-2.27%,"1,106,589"
2310,BCBP,"BCB Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,231.93M,10.87,13.03,0.15%,"27,952"
4492,AX,"Axos Financial, Inc.",Financial,Savings & Loans,USA,1.76B,10.87,28.43,-0.39%,"180,526"
1689,LEO,"BNY Mellon Strategic Municipals, Inc.",Financial,Closed-End Fund - Debt,USA,554.78M,10.84,8.92,0.56%,"130,624"
3857,LARK,"Landmark Bancorp, Inc.",Financial,Regional - Southwest  Banks,USA,117.73M,10.83,25.05,-1.46%,"6,347"
4321,INBK,First Internet Bancorp,Financial,Regional - Midwest Banks,USA,269.30M,10.83,27.23,0.07%,"42,721"
7337,DHIL,"Diamond Hill Investment Group, Inc.",Financial,Asset Management,USA,480.02M,10.82,141.6,-0.58%,"8,699"
5390,BOOM,DMC Global Inc.,Industrial Goods,Metal Fabrication,USA,596.36M,10.81,39.89,1.17%,"107,954"
2160,GRBK,"Green Brick Partners, Inc.",Financial,Real Estate Development,USA,604.88M,10.79,11.94,-0.33%,"74,293"
4939,BKU,"BankUnited, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,3.19B,10.79,33.14,0.24%,"637,959"
1762,DMF,"BNY Mellon Municipal Income, Inc.",Financial,Asset Management,USA,196.67M,10.78,9.48,1.50%,"31,942"
2613,INVA,"Innoviva, Inc.",Healthcare,Biotechnology,USA,1.54B,10.77,14.94,2.05%,"553,045"
1710,SGU,"Star Group, L.P.",Basic Materials,Oil & Gas Pipelines,USA,426.35M,10.76,9.11,0.22%,"35,337"
2603,ABR,"Arbor Realty Trust, Inc.",Financial,Mortgage Investment,USA,1.63B,10.75,14.89,-0.73%,"726,833"
4459,WU,The Western Union Company,Financial,Credit Services,USA,11.98B,10.75,28.24,-0.21%,"9,555,560"
6162,MS,Morgan Stanley,Financial,Investment Brokerage - National,USA,90.25B,10.75,55.78,0.78%,"7,064,375"
1225,CXE,MFS High Income Municipal Trust,Financial,Closed-End Fund - Debt,USA,173.64M,10.74,5.51,0.36%,"57,377"
2460,CRTO,Criteo S.A.,Technology,Internet Information Providers,France,925.60M,10.74,14.02,-6.60%,"1,812,657"
2462,CRTO,Criteo S.A.,Technology,Internet Information Providers,France,925.60M,10.74,14.02,-6.60%,"1,812,657"
3277,ASB,Associated Banc-Corp,Financial,Regional - Midwest Banks,USA,3.27B,10.74,20.24,-0.20%,"1,501,735"
3627,HEP,"Holly Energy Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,2.41B,10.74,23.1,2.17%,"216,476"
1003,SACH,Sachem Capital Corp.,Financial,Mortgage Investment,USA,94.69M,10.73,4.25,0.00%,"89,934"
1575,VEDL,Vedanta Limited,Basic Materials,Industrial Metals & Minerals,India,7.46B,10.72,8.05,1.51%,"525,479"
2923,CXW,"CoreCivic, Inc.",Financial,REIT - Diversified,USA,2.05B,10.72,16.95,1.01%,"933,540"
1006,DLHC,DLH Holdings Corp.,Services,Staffing & Outsourcing Services,USA,53.72M,10.7,4.26,1.91%,"20,045"
1443,NESR,National Energy Services Reunited Corp.,Conglomerates,Conglomerates,USA,609.17M,10.69,7.09,-0.28%,"68,223"
6431,WTFC,Wintrust Financial Corporation,Financial,Regional - Midwest Banks,USA,3.71B,10.69,64.5,0.55%,"233,534"
1806,BSBR,Banco Santander (Brasil) S.A.,Financial,Foreign Regional Banks,Brazil,36.77B,10.68,9.8,-0.71%,"3,397,079"
3454,CLI,Mack-Cali Realty Corporation,Financial,REIT - Office,USA,2.00B,10.68,21.75,2.02%,"594,917"
2720,NXQ,Nuveen Select Tax-Free Income Portfolio 2,Financial,Closed-End Fund - Debt,USA,274.56M,10.67,15.5,-0.06%,"37,307"
2721,NXQ,Nuveen Select Tax-Free Income Portfolio 2,Financial,Closed-End Fund - Debt,USA,274.56M,10.67,15.5,-0.06%,"37,307"
3309,JBLU,JetBlue Airways Corporation,Services,Regional Airlines,USA,5.96B,10.67,20.51,2.45%,"4,801,570"
5294,EVBN,"Evans Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,189.89M,10.67,38.44,-0.85%,"5,501"
1246,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial,Foreign Regional Banks,Spain,37.67B,10.65,5.7,0.18%,"3,954,887"
2110,MRO,Marathon Oil Corporation,Basic Materials,Independent Oil & Gas,USA,9.45B,10.65,11.57,1.67%,"11,342,231"
2458,WHF,"WhiteHorse Finance, Inc.",Financial,Asset Management,USA,287.85M,10.65,14.01,0.07%,"85,566"
3204,ATI,Allegheny Technologies Incorporated,Industrial Goods,Metal Fabrication,USA,2.48B,10.65,19.57,0.00%,"888,228"
5653,EGBN,"Eagle Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,1.49B,10.65,44.48,-0.27%,"141,899"
2862,CADE,Cadence Bancorporation,Financial,Regional - Southeast Banks,USA,2.10B,10.64,16.51,1.48%,"1,605,258"
1093,CO,Global Cord Blood Corporation,Healthcare,Medical Laboratories & Research,Hong Kong,590.57M,10.62,4.77,1.49%,"49,084"
2126,GLV,Clough Global Dividend and Income Fund,Financial,Asset Management,USA,82.19M,10.62,11.73,-0.68%,"31,867"
2101,VKI,Invesco Advantage Municipal Income Trust II,Financial,Closed-End Fund - Debt,USA,511.39M,10.61,11.52,0.26%,"63,039"
4733,GWB,"Great Western Bancorp, Inc.",Financial,Money Center Banks,USA,1.76B,10.61,30.81,1.65%,"655,203"
5213,SNV,Synovus Financial Corp.,Financial,Regional - Mid-Atlantic Banks,USA,5.43B,10.6,36.82,0.68%,"1,195,844"
323,SGRP,"SPAR Group, Inc.",Services,Business Services,USA,26.16M,10.59,1.26,1.63%,"87,460"
1487,BBDO,Banco Bradesco S.A.,Financial,Foreign Regional Banks,Brazil,59.52B,10.59,7.41,0.27%,"3,843"
1631,HKIB,AMTD International Inc.,Financial,Asset Management,Hong Kong,2.02B,10.59,8.45,0.00%,"2,086"
2292,LPG,Dorian LPG Ltd.,Services,Shipping,USA,682.97M,10.59,12.94,2.86%,"601,894"
4716,EBTC,"Enterprise Bancorp, Inc.",Financial,Savings & Loans,USA,367.32M,10.59,30.61,-0.94%,"3,932"
5137,ACNB,ACNB Corporation,Financial,Regional - Southwest  Banks,USA,313.87M,10.59,35.83,0.99%,"20,717"
1319,HOME,At Home Group Inc.,Financial,REIT - Retail,USA,397.44M,10.58,6.18,-0.48%,"760,715"
5697,RUSHB,"Rush Enterprises, Inc.",Services,Auto Dealerships,USA,377.98M,10.58,45.75,1.79%,"4,619"
2352,HRZN,Horizon Technology Finance Corporation,Financial,Asset Management,USA,194.38M,10.55,13.34,0.83%,"84,688"
4982,MLR,"Miller Industries, Inc.",Consumer Goods,Auto Parts,USA,391.35M,10.54,33.65,0.09%,"29,743"
2922,NXP,Nuveen Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,280.87M,10.53,16.95,0.24%,"9,747"
3495,HOFT,Hooker Furniture Corporation,Consumer Goods,Home Furnishings & Fixtures,USA,270.50M,10.53,22.01,-2.26%,"62,704"
2568,NYV,Nuveen New York Municipal Value Fund 2,Financial,Asset Management,USA,34.49M,10.52,14.68,0.55%,"7,581"
5196,CATY,Cathay General Bancorp,Financial,Regional - Pacific Banks,USA,2.97B,10.52,36.61,0.14%,"187,375"
7003,GPI,"Group 1 Automotive, Inc.",Services,Auto Dealerships,USA,1.78B,10.52,96.99,1.82%,"200,398"
727,LYG,Lloyds Banking Group plc,Financial,Foreign Money Center Banks,United Kingdom,52.04B,10.51,2.91,-0.68%,"5,000,781"
2297,VMO,Invesco Municipal Opportunity Trust,Financial,Closed-End Fund - Debt,USA,875.04M,10.51,12.98,0.39%,"66,410"
6282,HIG,"The Hartford Financial Services Group, Inc.",Financial,Property & Casualty Insurance,USA,21.37B,10.51,59.48,0.81%,"1,739,651"
2440,VTN,Invesco Trust for Investment Grade New York Municipals,Financial,Closed-End Fund - Debt,USA,270.74M,10.5,13.9,-0.43%,"16,140"
2442,VTN,Invesco Trust for Investment Grade New York Municipals,Financial,Closed-End Fund - Debt,USA,270.74M,10.5,13.9,-0.43%,"16,140"
2483,HOPE,"Hope Bancorp, Inc.",Financial,Regional - Pacific Banks,USA,1.80B,10.5,14.15,0.86%,"399,395"
1115,CMU,MFS High Yield Municipal Trust,Financial,Closed-End Fund - Debt,USA,138.79M,10.47,4.9,-0.41%,"53,379"
6608,FANG,"Diamondback Energy, Inc.",Basic Materials,Independent Oil & Gas,USA,11.95B,10.47,72.51,0.71%,"1,894,368"
2897,WVFC,WVS Financial Corp.,Financial,Savings & Loans,USA,32.48M,10.46,16.74,0.00%,140
6853,PVH,PVH Corp.,Consumer Goods,Textile - Apparel Clothing,USA,6.46B,10.46,86.16,0.93%,"752,403"
2299,NBO,"Neuberger Berman New York Municipal Fund, Inc.",Financial,Asset Management,USA,65.90M,10.45,12.98,0.62%,"5,838"
3278,JCAP,"Jernigan Capital, Inc.",Financial,REIT - Industrial,USA,470.61M,10.45,20.25,0.10%,"175,329"
7034,ABG,"Asbury Automotive Group, Inc.",Services,Auto Dealerships,USA,1.94B,10.45,100,5.42%,"366,443"
1011,AEG,Aegon N.V.,Financial,Life Insurance,Netherlands,9.11B,10.44,4.29,0.94%,"821,798"
2414,MHE,BlackRock Massachusetts Tax-Exempt Trust,Financial,Asset Management,USA,32.55M,10.42,13.73,0.22%,"1,921"
6434,ALK,"Alaska Air Group, Inc.",Services,Regional Airlines,USA,7.96B,10.42,64.55,0.19%,"779,807"
1726,HYB,The New America High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,215.46M,10.41,9.22,0.11%,"53,350"
5823,WYND,"Wyndham Destinations, Inc.",Services,Lodging,USA,4.47B,10.39,48.67,2.18%,"536,684"
2796,AVK,Advent Convertible and Income Fund,Financial,Closed-End Fund - Debt,USA,553.09M,10.38,16.02,0.44%,"130,198"
3574,MPLX,MPLX LP,Basic Materials,Oil & Gas Pipelines,USA,24.23B,10.38,22.54,0.67%,"3,255,909"
5793,EWBC,"East West Bancorp, Inc.",Financial,Foreign Money Center Banks,USA,7.03B,10.38,47.91,1.16%,"646,992"
1483,MFM,MFS Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,304.38M,10.36,7.39,0.54%,"57,012"
2589,MPA,BlackRock MuniYield Pennsylvania Quality Fund,Financial,Closed-End Fund - Debt,USA,197.42M,10.36,14.8,-0.17%,"4,197"
5266,PFSI,"PennyMac Financial Services, Inc.",Financial,Mortgage Investment,USA,2.72B,10.36,37.85,-1.46%,"403,913"
1280,JRSH,"Jerash Holdings (US), Inc.",Consumer Goods,Textile - Apparel Clothing,USA,67.79M,10.35,5.91,0.85%,"6,085"
3327,BDL,"Flanigan's Enterprises, Inc.",Services,Specialty Eateries,USA,38.93M,10.35,20.6,-0.96%,"2,218"
1063,MGF,MFS Government Markets Income Trust,Financial,Closed-End Fund - Debt,USA,149.97M,10.34,4.6,-0.22%,"61,929"
2301,VKQ,Invesco Municipal Trust,Financial,Closed-End Fund - Debt,USA,719.16M,10.34,13,0.46%,"103,239"
5665,RUSHA,"Rush Enterprises, Inc.",Services,Auto Dealerships,USA,1.64B,10.34,44.75,1.64%,"99,728"
6297,WUBA,58.com Inc.,Technology,Internet Information Providers,China,9.27B,10.33,59.89,4.23%,"1,095,508"
2234,ENX,Eaton Vance New York Municipal Bond Fund,Financial,Asset Management,USA,227.57M,10.31,12.56,0.08%,"14,362"
3842,SFNC,Simmons First National Corporation,Financial,Money Center Banks,USA,2.89B,10.31,24.96,0.81%,"378,911"
4709,FISI,"Financial Institutions, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,493.80M,10.31,30.5,0.83%,"16,813"
2385,VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",Financial,Asset Management,USA,156.41M,10.3,13.59,0.00%,"14,174"
6340,CTO,Consolidated-Tomoka Land Co.,Financial,Real Estate Development,USA,305.31M,10.3,61.43,0.46%,"15,169"
2102,FAM,First Trust/Aberdeen Global Opportunity Income Fund,Financial,Closed-End Fund - Debt,USA,147.22M,10.29,11.53,0.17%,"10,181"
3794,SBBX,SB One Bancorp,Financial,Regional - Northeast Banks,USA,232.94M,10.29,24.65,0.28%,"23,623"
1875,GLO,Clough Global Opportunities Fund,Financial,Asset Management,USA,326.11M,10.28,10.12,0.50%,"109,995"
